month,origin_city,dest_city,is_late,cancelled,flight_number
10,"Fort Lauderdale, FL","Nashville, TN",24,0,171
10,"Fort Lauderdale, FL","New Orleans, LA",18,1,100
10,"Fort Lauderdale, FL","New York, NY",70,3,644
10,"Fort Lauderdale, FL","Newark, NJ",60,4,382
10,"Fort Lauderdale, FL","Norfolk, VA",3,0,21
10,"Fort Lauderdale, FL","Orlando, FL",3,9,92
10,"Fort Lauderdale, FL","Pensacola, FL",1,1,46
10,"Fort Lauderdale, FL","Philadelphia, PA",23,1,158
10,"Fort Lauderdale, FL","Phoenix, AZ",2,1,23
10,"Fort Lauderdale, FL","Pittsburgh, PA",18,0,105
10,"Fort Lauderdale, FL","Plattsburgh, NY",0,0,9
10,"Fort Lauderdale, FL","Providence, RI",10,0,39
10,"Fort Lauderdale, FL","Raleigh/Durham, NC",14,1,106
10,"Fort Lauderdale, FL","Richmond, VA",9,1,58
10,"Fort Lauderdale, FL","Rochester, NY",4,0,31
10,"Fort Lauderdale, FL","Salt Lake City, UT",2,0,31
10,"Fort Lauderdale, FL","San Antonio, TX",5,0,20
10,"Fort Lauderdale, FL","San Diego, CA",6,0,22
10,"Fort Lauderdale, FL","San Francisco, CA",11,1,96
10,"Fort Lauderdale, FL","San Juan, PR",38,1,199
10,"Fort Lauderdale, FL","Seattle, WA",5,1,61
10,"Fort Lauderdale, FL","St. Louis, MO",13,0,58
10,"Fort Lauderdale, FL","Syracuse, NY",2,0,9
10,"Fort Lauderdale, FL","Tallahassee, FL",0,0,27
10,"Fort Lauderdale, FL","Tampa, FL",13,9,89
10,"Fort Lauderdale, FL","Traverse City, MI",1,0,9
10,"Fort Lauderdale, FL","Washington, DC",19,4,198
10,"Fort Lauderdale, FL","White Plains, NY",13,1,102
10,"Fort Lauderdale, FL","Worcester, MA",0,0,17
10,"Fort Myers, FL","Atlanta, GA",14,18,230
10,"Fort Myers, FL","Atlantic City, NJ",1,2,27
10,"Fort Myers, FL","Baltimore, MD",5,10,105
10,"Fort Myers, FL","Boston, MA",17,12,143
10,"Fort Myers, FL","Charlotte, NC",14,11,139
10,"Fort Myers, FL","Chicago, IL",19,20,248
10,"Fort Myers, FL","Cincinnati, OH",4,4,51
10,"Fort Myers, FL","Cleveland, OH",4,8,88
10,"Fort Myers, FL","Columbus, OH",2,4,47
10,"Fort Myers, FL","Dallas, TX",0,0,4
10,"Fort Myers, FL","Dallas/Fort Worth, TX",13,9,107
10,"Fort Myers, FL","Denver, CO",2,6,79
10,"Fort Myers, FL","Detroit, MI",10,11,127
10,"Fort Myers, FL","Hartford, CT",1,0,5
10,"Fort Myers, FL","Houston, TX",5,5,62
10,"Fort Myers, FL","Indianapolis, IN",2,6,56
10,"Fort Myers, FL","Kansas City, MO",1,1,20
10,"Fort Myers, FL","Milwaukee, WI",1,3,33
10,"Fort Myers, FL","Minneapolis, MN",6,7,86
10,"Fort Myers, FL","Nashville, TN",3,4,51
10,"Fort Myers, FL","New York, NY",21,14,167
10,"Fort Myers, FL","Newark, NJ",9,10,133
10,"Fort Myers, FL","Philadelphia, PA",13,5,76
10,"Fort Myers, FL","Pittsburgh, PA",3,3,47
10,"Fort Myers, FL","Providence, RI",0,0,5
10,"Fort Myers, FL","St. Louis, MO",4,7,77
10,"Fort Myers, FL","Washington, DC",4,8,93
10,"Fort Myers, FL","White Plains, NY",4,6,62
10,"Fort Myers, FL","Worcester, MA",0,0,2
10,"Fort Smith, AR","Dallas/Fort Worth, TX",7,0,113
10,"Fort Wayne, IN","Atlanta, GA",14,0,89
10,"Fort Wayne, IN","Charlotte, NC",10,0,48
10,"Fort Wayne, IN","Chicago, IL",19,0,129
10,"Fort Wayne, IN","Dallas/Fort Worth, TX",11,0,93
10,"Fort Wayne, IN","Detroit, MI",6,0,31
10,"Fort Wayne, IN","Las Vegas, NV",2,0,8
10,"Fort Wayne, IN","Minneapolis, MN",5,0,31
10,"Fort Wayne, IN","Phoenix, AZ",3,0,9
10,"Fort Wayne, IN","Punta Gorda, FL",4,2,21
10,"Fort Wayne, IN","Sanford, FL",1,3,23
10,"Fort Wayne, IN","Sarasota/Bradenton, FL",0,2,8
10,"Fort Wayne, IN","St. Petersburg, FL",1,4,22
10,"Fresno, CA","Atlanta, GA",5,0,29
10,"Fresno, CA","Chicago, IL",1,0,14
10,"Fresno, CA","Dallas/Fort Worth, TX",16,0,135
10,"Fresno, CA","Denver, CO",4,0,124
10,"Fresno, CA","Las Vegas, NV",23,0,165
10,"Fresno, CA","Los Angeles, CA",3,0,67
10,"Fresno, CA","Phoenix, AZ",16,0,118
10,"Fresno, CA","Portland, OR",3,0,58
10,"Fresno, CA","Salt Lake City, UT",6,0,93
10,"Fresno, CA","San Diego, CA",38,5,113
10,"Fresno, CA","San Francisco, CA",7,0,93
10,"Fresno, CA","Seattle, WA",10,0,89
10,"Gainesville, FL","Atlanta, GA",9,2,140
10,"Gainesville, FL","Charlotte, NC",8,6,90
10,"Gainesville, FL","Dallas/Fort Worth, TX",1,0,31
10,"Gainesville, FL","Miami, FL",0,2,24
10,"Garden City, KS","Dallas/Fort Worth, TX",10,0,62
10,"Gillette, WY","Denver, CO",7,1,62
10,"Grand Forks, ND","Las Vegas, NV",1,0,9
10,"Grand Forks, ND","Minneapolis, MN",5,0,93
10,"Grand Forks, ND","Phoenix, AZ",1,0,9
10,"Grand Island, NE","Dallas/Fort Worth, TX",14,0,62
10,"Grand Island, NE","Las Vegas, NV",3,0,9
10,"Grand Island, NE","Phoenix, AZ",0,0,9
10,"Grand Junction, CO","Dallas/Fort Worth, TX",17,0,92
10,"Grand Junction, CO","Denver, CO",13,1,186
10,"Grand Junction, CO","Las Vegas, NV",4,0,8
10,"Grand Junction, CO","Phoenix, AZ",10,0,118
10,"Grand Rapids, MI","Atlanta, GA",4,0,115
10,"Grand Rapids, MI","Austin, TX",0,0,8
10,"Grand Rapids, MI","Baltimore, MD",5,0,31
10,"Grand Rapids, MI","Boston, MA",1,0,9
10,"Grand Rapids, MI","Charlotte, NC",9,0,92
10,"Grand Rapids, MI","Chicago, IL",42,0,289
10,"Grand Rapids, MI","Dallas/Fort Worth, TX",18,0,92
10,"Grand Rapids, MI","Denver, CO",10,0,118
10,"Grand Rapids, MI","Detroit, MI",16,0,145
10,"Grand Rapids, MI","Houston, TX",2,1,31
10,"Grand Rapids, MI","Las Vegas, NV",2,0,37
10,"Grand Rapids, MI","Minneapolis, MN",2,0,118
10,"Grand Rapids, MI","Nashville, TN",2,0,21
10,"Grand Rapids, MI","New York, NY",8,0,108
10,"Grand Rapids, MI","Newark, NJ",12,0,88
10,"Grand Rapids, MI","Orlando, FL",3,4,19
10,"Grand Rapids, MI","Phoenix, AZ",1,0,18
10,"Grand Rapids, MI","Punta Gorda, FL",0,3,21
10,"Grand Rapids, MI","Sanford, FL",2,3,29
10,"Grand Rapids, MI","Sarasota/Bradenton, FL",0,2,9
10,"Grand Rapids, MI","St. Petersburg, FL",1,4,29
10,"Grand Rapids, MI","Valparaiso, FL",0,0,8
10,"Grand Rapids, MI","Washington, DC",13,0,57
10,"Great Falls, MT","Denver, CO",4,0,62
10,"Great Falls, MT","Las Vegas, NV",2,0,8
10,"Great Falls, MT","Minneapolis, MN",2,0,31
10,"Great Falls, MT","Phoenix, AZ",3,0,9
10,"Great Falls, MT","Salt Lake City, UT",3,0,84
10,"Green Bay, WI","Atlanta, GA",2,0,31
10,"Green Bay, WI","Chicago, IL",21,0,163
10,"Green Bay, WI","Detroit, MI",6,0,87
10,"Green Bay, WI","Jacksonville, FL",0,0,1
10,"Green Bay, WI","Minneapolis, MN",5,0,88
10,"Greensboro/High Point, NC","Atlanta, GA",10,0,221
10,"Greensboro/High Point, NC","Charlotte, NC",59,0,238
10,"Greensboro/High Point, NC","Chicago, IL",13,0,106
10,"Greensboro/High Point, NC","Dallas/Fort Worth, TX",8,0,92
10,"Greensboro/High Point, NC","Denver, CO",1,0,31
10,"Greensboro/High Point, NC","Detroit, MI",2,0,53
10,"Greensboro/High Point, NC","Miami, FL",1,0,31
10,"Greensboro/High Point, NC","New York, NY",17,0,193
10,"Greensboro/High Point, NC","Newark, NJ",7,0,52
10,"Greensboro/High Point, NC","Philadelphia, PA",0,0,4
10,"Greensboro/High Point, NC","St. Petersburg, FL",0,1,8
10,"Greensboro/High Point, NC","Washington, DC",9,0,58
10,"Greer, SC","Atlanta, GA",14,0,252
10,"Greer, SC","Baltimore, MD",8,0,62
10,"Greer, SC","Charlotte, NC",78,0,292
10,"Greer, SC","Chicago, IL",27,0,146
10,"Greer, SC","Dallas/Fort Worth, TX",12,0,112
10,"Greer, SC","Denver, CO",2,0,31
10,"Greer, SC","Detroit, MI",4,0,73
10,"Greer, SC","Houston, TX",10,0,39
10,"Greer, SC","Miami, FL",4,0,47
10,"Greer, SC","Nashville, TN",3,0,31
10,"Greer, SC","New York, NY",12,0,143
10,"Greer, SC","Newark, NJ",9,0,84
10,"Greer, SC","Philadelphia, PA",0,0,41
10,"Greer, SC","Sanford, FL",5,1,13
10,"Greer, SC","St. Petersburg, FL",3,2,11
10,"Greer, SC","Washington, DC",13,0,88
10,"Guam, TT","Honolulu, HI",2,0,31
10,"Guam, TT","Saipan, TT",0,0,31
10,"Gulfport/Biloxi, MS","Atlanta, GA",3,0,115
10,"Gulfport/Biloxi, MS","Charlotte, NC",11,0,92
10,"Gulfport/Biloxi, MS","Dallas/Fort Worth, TX",11,0,92
10,"Gunnison, CO","Denver, CO",4,0,62
10,"Hagerstown, MD","Myrtle Beach, SC",3,0,8
10,"Hagerstown, MD","Sanford, FL",3,1,11
10,"Hagerstown, MD","St. Petersburg, FL",1,1,9
10,"Hancock/Houghton, MI","Chicago, IL",16,0,62
10,"Harlingen/San Benito, TX","Austin, TX",9,0,78
10,"Harlingen/San Benito, TX","Dallas, TX",3,0,31
10,"Harlingen/San Benito, TX","Dallas/Fort Worth, TX",10,0,148
10,"Harlingen/San Benito, TX","Houston, TX",24,0,119
10,"Harlingen/San Benito, TX","Minneapolis, MN",3,0,25
10,"Harrisburg, PA","Atlanta, GA",4,0,84
10,"Harrisburg, PA","Charlotte, NC",21,0,145
10,"Harrisburg, PA","Chicago, IL",7,0,92
10,"Harrisburg, PA","Dallas/Fort Worth, TX",4,0,31
10,"Harrisburg, PA","Detroit, MI",4,0,57
10,"Harrisburg, PA","Jacksonville, FL",0,0,8
10,"Harrisburg, PA","Myrtle Beach, SC",0,1,9
10,"Harrisburg, PA","Nashville, TN",1,0,8
10,"Harrisburg, PA","Punta Gorda, FL",0,1,9
10,"Harrisburg, PA","Sanford, FL",3,2,23
10,"Harrisburg, PA","Sarasota/Bradenton, FL",1,2,9
10,"Harrisburg, PA","St. Petersburg, FL",2,2,13
10,"Hartford, CT","Atlanta, GA",15,0,212
10,"Hartford, CT","Baltimore, MD",11,0,150
10,"Hartford, CT","Charlotte, NC",29,0,181
10,"Hartford, CT","Chicago, IL",35,1,264
10,"Hartford, CT","Dallas/Fort Worth, TX",5,0,75
10,"Hartford, CT","Denver, CO",8,1,93
10,"Hartford, CT","Detroit, MI",8,0,118
10,"Hartford, CT","Fort Lauderdale, FL",6,0,81
10,"Hartford, CT","Fort Myers, FL",0,0,6
10,"Hartford, CT","Los Angeles, CA",3,0,14
10,"Hartford, CT","Miami, FL",1,1,31
10,"Hartford, CT","Minneapolis, MN",8,0,84
10,"Hartford, CT","Myrtle Beach, SC",3,0,20
10,"Hartford, CT","Nashville, TN",4,0,35
10,"Hartford, CT","New York, NY",1,0,6
10,"Hartford, CT","Orlando, FL",10,11,145
10,"Hartford, CT","Philadelphia, PA",9,0,83
10,"Hartford, CT","Raleigh/Durham, NC",0,0,9
10,"Hartford, CT","San Juan, PR",9,1,54
10,"Hartford, CT","Tampa, FL",4,5,73
10,"Hartford, CT","Washington, DC",21,0,255
10,"Hartford, CT","West Palm Beach/Palm Beach, FL",7,2,34
10,"Hattiesburg/Laurel, MS","Houston, TX",8,0,53
10,"Hayden, CO","Denver, CO",15,0,114
10,"Hays, KS","Denver, CO",3,0,53
10,"Helena, MT","Denver, CO",4,0,62
10,"Helena, MT","Salt Lake City, UT",0,0,62
10,"Helena, MT","Seattle, WA",5,0,19
10,"Hibbing, MN","Minneapolis, MN",8,0,52
10,"Hilo, HI","Honolulu, HI",52,5,524
10,"Hilo, HI","Kahului, HI",0,0,27
10,"Hilton Head, SC","Atlanta, GA",2,0,27
10,"Hilton Head, SC","Charlotte, NC",32,0,89
10,"Hilton Head, SC","New York, NY",3,0,27
10,"Hilton Head, SC","Newark, NJ",1,0,26
10,"Hilton Head, SC","Washington, DC",1,0,4
10,"Hobbs, NM","Denver, CO",1,0,31
10,"Hobbs, NM","Houston, TX",4,0,31
10,"Honolulu, HI","Anchorage, AK",6,0,31
10,"Honolulu, HI","Atlanta, GA",6,0,31
10,"Honolulu, HI","Austin, TX",0,0,14
10,"Honolulu, HI","Boston, MA",2,0,17
10,"Honolulu, HI","Chicago, IL",0,0,31
10,"Honolulu, HI","Dallas/Fort Worth, TX",2,0,37
10,"Honolulu, HI","Denver, CO",8,0,35
10,"Honolulu, HI","Detroit, MI",5,0,22
10,"Honolulu, HI","Guam, TT",7,0,31
10,"Honolulu, HI","Hilo, HI",67,7,524
10,"Honolulu, HI","Houston, TX",3,0,31
10,"Honolulu, HI","Kahului, HI",76,11,959
10,"Honolulu, HI","Kona, HI",57,8,673
10,"Honolulu, HI","Las Vegas, NV",15,0,124
10,"Honolulu, HI","Lihue, HI",45,13,720
10,"Honolulu, HI","Long Beach, CA",9,0,62
10,"Honolulu, HI","Los Angeles, CA",48,2,441
10,"Honolulu, HI","Minneapolis, MN",3,0,31
10,"Honolulu, HI","New York, NY",13,0,52
10,"Honolulu, HI","Oakland, CA",11,0,84
10,"Honolulu, HI","Ontario, CA",10,0,31
10,"Honolulu, HI","Pago Pago, TT",0,0,9
10,"Honolulu, HI","Phoenix, AZ",9,0,93
10,"Honolulu, HI","Portland, OR",11,0,62
10,"Honolulu, HI","Sacramento, CA",2,0,62
10,"Honolulu, HI","Salt Lake City, UT",6,2,62
10,"Honolulu, HI","San Diego, CA",21,1,155
10,"Honolulu, HI","San Francisco, CA",35,2,191
10,"Honolulu, HI","San Jose, CA",23,0,112
10,"Honolulu, HI","Seattle, WA",38,1,249
10,"Honolulu, HI","Washington, DC",0,0,4
10,"Houston, TX","Albuquerque, NM",12,0,143
10,"Houston, TX","Amarillo, TX",4,0,35
10,"Houston, TX","Asheville, NC",1,0,8
10,"Houston, TX","Aspen, CO",1,0,31
10,"Houston, TX","Atlanta, GA",89,2,699
10,"Houston, TX","Austin, TX",62,0,337
10,"Houston, TX","Baltimore, MD",27,0,238
10,"Houston, TX","Baton Rouge, LA",1,0,5
10,"Houston, TX","Birmingham, AL",13,0,70
10,"Houston, TX","Boston, MA",18,0,163
10,"Houston, TX","Brownsville, TX",9,0,53
10,"Houston, TX","Buffalo, NY",0,0,1
10,"Houston, TX","Burbank, CA",6,1,31
10,"Houston, TX","Charleston, SC",11,0,60
10,"Houston, TX","Charlotte Amalie, VI",0,0,5
10,"Houston, TX","Charlotte, NC",36,0,242
10,"Houston, TX","Chicago, IL",79,1,647
10,"Houston, TX","Cincinnati, OH",11,0,61
10,"Houston, TX","Cleveland, OH",13,0,118
10,"Houston, TX","Colorado Springs, CO",8,0,61
10,"Houston, TX","Columbus, OH",11,0,89
10,"Houston, TX","Corpus Christi, TX",20,1,114
10,"Houston, TX","Dallas, TX",50,0,366
10,"Houston, TX","Dallas/Fort Worth, TX",133,0,741
10,"Houston, TX","Denver, CO",72,1,615
10,"Houston, TX","Des Moines, IA",4,0,38
10,"Houston, TX","Detroit, MI",28,0,223
10,"Houston, TX","El Paso, TX",12,0,120
10,"Houston, TX","Fayetteville, AR",0,0,2
10,"Houston, TX","Fort Lauderdale, FL",38,1,292
10,"Houston, TX","Fort Myers, FL",8,5,62
10,"Houston, TX","Grand Rapids, MI",7,1,31
10,"Houston, TX","Greer, SC",6,0,39
10,"Houston, TX","Harlingen/San Benito, TX",12,1,119
10,"Houston, TX","Hattiesburg/Laurel, MS",16,0,53
10,"Houston, TX","Hobbs, NM",5,0,31
10,"Houston, TX","Honolulu, HI",9,0,31
10,"Houston, TX","Indianapolis, IN",15,0,138
10,"Houston, TX","Jackson/Vicksburg, MS",7,0,62
10,"Houston, TX","Jacksonville, FL",22,0,119
10,"Houston, TX","Kansas City, MO",11,0,110
10,"Houston, TX","Knoxville, TN",1,0,9
10,"Houston, TX","Las Vegas, NV",66,0,570
10,"Houston, TX","Little Rock, AR",4,0,66
10,"Houston, TX","Long Beach, CA",3,0,52
10,"Houston, TX","Los Angeles, CA",52,1,584
10,"Houston, TX","Louisville, KY",3,0,35
10,"Houston, TX","Lubbock, TX",2,0,8
10,"Houston, TX","Madison, WI",2,0,8
10,"Houston, TX","Memphis, TN",16,0,101
10,"Houston, TX","Meridian, MS",9,0,53
10,"Houston, TX","Miami, FL",30,3,280
10,"Houston, TX","Midland/Odessa, TX",11,1,152
10,"Houston, TX","Milwaukee, WI",4,0,26
10,"Houston, TX","Minneapolis, MN",19,0,172
10,"Houston, TX","Mission/McAllen/Edinburg, TX",12,0,108
10,"Houston, TX","Nashville, TN",35,0,329
10,"Houston, TX","New Orleans, LA",43,1,480
10,"Houston, TX","New York, NY",62,0,520
10,"Houston, TX","Newark, NJ",44,0,341
10,"Houston, TX","Norfolk, VA",3,1,31
10,"Houston, TX","Oakland, CA",3,0,47
10,"Houston, TX","Oklahoma City, OK",15,0,183
10,"Houston, TX","Omaha, NE",7,0,89
10,"Houston, TX","Ontario, CA",21,0,79
10,"Houston, TX","Orlando, FL",52,32,481
10,"Houston, TX","Palm Springs, CA",0,0,1
10,"Houston, TX","Panama City, FL",2,0,33
10,"Houston, TX","Pensacola, FL",8,0,66
10,"Houston, TX","Philadelphia, PA",17,0,178
10,"Houston, TX","Phoenix, AZ",43,1,416
10,"Houston, TX","Pittsburgh, PA",15,0,85
10,"Houston, TX","Portland, OR",12,0,88
10,"Houston, TX","Provo, UT",3,0,9
10,"Houston, TX","Raleigh/Durham, NC",23,0,112
10,"Houston, TX","Richmond, VA",4,0,26
10,"Houston, TX","Sacramento, CA",18,0,85
10,"Houston, TX","Salt Lake City, UT",21,0,201
10,"Houston, TX","San Antonio, TX",53,1,364
10,"Houston, TX","San Diego, CA",46,2,221
10,"Houston, TX","San Francisco, CA",41,0,279
10,"Houston, TX","San Jose, CA",7,0,62
10,"Houston, TX","San Juan, PR",15,0,79
10,"Houston, TX","Santa Ana, CA",9,0,93
10,"Houston, TX","Sarasota/Bradenton, FL",2,16,31
10,"Houston, TX","Savannah, GA",3,0,28
10,"Houston, TX","Seattle, WA",19,0,168
10,"Houston, TX","Springfield, MO",14,0,62
10,"Houston, TX","St. Louis, MO",21,0,198
10,"Houston, TX","Tampa, FL",28,22,233
10,"Houston, TX","Tucson, AZ",8,0,83
10,"Houston, TX","Tulsa, OK",7,0,124
10,"Houston, TX","Valparaiso, FL",4,0,28
10,"Houston, TX","Victoria, TX",11,0,53
10,"Houston, TX","Washington, DC",58,0,423
10,"Houston, TX","West Palm Beach/Palm Beach, FL",9,0,31
10,"Houston, TX","Wichita, KS",13,0,46
10,"Huntsville, AL","Atlanta, GA",8,0,215
10,"Huntsville, AL","Charlotte, NC",28,0,104
10,"Huntsville, AL","Chicago, IL",17,0,86
10,"Huntsville, AL","Dallas/Fort Worth, TX",39,0,181
10,"Huntsville, AL","Denver, CO",7,0,62
10,"Huntsville, AL","Detroit, MI",4,0,26
10,"Huntsville, AL","Washington, DC",20,0,115
10,"Idaho Falls, ID","Dallas/Fort Worth, TX",14,0,62
10,"Idaho Falls, ID","Denver, CO",19,0,124
10,"Idaho Falls, ID","Las Vegas, NV",5,0,8
10,"Idaho Falls, ID","Phoenix, AZ",4,0,17
10,"Idaho Falls, ID","Salt Lake City, UT",2,0,88
10,"Idaho Falls, ID","Santa Ana, CA",0,0,8
10,"Indianapolis, IN","Atlanta, GA",16,0,289
10,"Indianapolis, IN","Austin, TX",3,0,47
10,"Indianapolis, IN","Baltimore, MD",16,1,109
10,"Indianapolis, IN","Boston, MA",12,0,173
10,"Indianapolis, IN","Charlotte, NC",23,0,172
10,"Indianapolis, IN","Chicago, IL",31,0,430
10,"Indianapolis, IN","Dallas, TX",3,0,60
10,"Indianapolis, IN","Dallas/Fort Worth, TX",16,0,178
10,"Indianapolis, IN","Denver, CO",20,0,231
10,"Indianapolis, IN","Detroit, MI",18,0,145
10,"Indianapolis, IN","Fort Lauderdale, FL",11,0,99
10,"Indianapolis, IN","Fort Myers, FL",5,5,56
10,"Indianapolis, IN","Houston, TX",11,0,138
10,"Indianapolis, IN","Kansas City, MO",3,1,35
10,"Indianapolis, IN","Key West, FL",0,0,8
10,"Indianapolis, IN","Las Vegas, NV",16,0,162
10,"Indianapolis, IN","Los Angeles, CA",4,0,62
10,"Indianapolis, IN","Miami, FL",8,2,62
10,"Indianapolis, IN","Minneapolis, MN",5,0,120
10,"Indianapolis, IN","New York, NY",22,0,436
10,"Indianapolis, IN","Newark, NJ",24,0,232
10,"Indianapolis, IN","Orlando, FL",23,18,224
10,"Indianapolis, IN","Philadelphia, PA",23,0,177
10,"Indianapolis, IN","Phoenix, AZ",19,0,141
10,"Indianapolis, IN","Punta Gorda, FL",5,3,25
10,"Indianapolis, IN","Raleigh/Durham, NC",4,0,8
10,"Indianapolis, IN","Salt Lake City, UT",0,0,31
10,"Indianapolis, IN","San Diego, CA",5,0,16
10,"Indianapolis, IN","San Francisco, CA",4,1,48
10,"Indianapolis, IN","Sanford, FL",7,3,25
10,"Indianapolis, IN","Sarasota/Bradenton, FL",1,19,45
10,"Indianapolis, IN","Seattle, WA",3,1,46
10,"Indianapolis, IN","St. Petersburg, FL",3,5,27
10,"Indianapolis, IN","Tampa, FL",5,18,99
10,"Indianapolis, IN","Valparaiso, FL",6,0,21
10,"Indianapolis, IN","Washington, DC",23,0,295
10,"International Falls, MN","Minneapolis, MN",7,0,52
10,"Iron Mountain/Kingsfd, MI","Detroit, MI",5,0,31
10,"Iron Mountain/Kingsfd, MI","Minneapolis, MN",2,0,31
10,"Islip, NY","Baltimore, MD",6,0,93
10,"Islip, NY","Fort Lauderdale, FL",3,0,4
10,"Islip, NY","Myrtle Beach, SC",3,1,17
10,"Islip, NY","Orlando, FL",4,5,76
10,"Islip, NY","Tampa, FL",0,1,18
10,"Islip, NY","West Palm Beach/Palm Beach, FL",8,3,61
10,"Ithaca/Cortland, NY","New York, NY",3,0,62
10,"Jackson, WY","Atlanta, GA",0,0,7
10,"Jackson, WY","Charlotte, NC",1,0,6
10,"Jackson, WY","Chicago, IL",9,0,62
10,"Jackson, WY","Dallas/Fort Worth, TX",4,0,37
10,"Jackson, WY","Denver, CO",9,0,150
10,"Jackson, WY","Los Angeles, CA",2,0,30
10,"Jackson, WY","Salt Lake City, UT",8,0,87
10,"Jackson/Vicksburg, MS","Atlanta, GA",11,0,243
10,"Jackson/Vicksburg, MS","Baltimore, MD",1,0,27
10,"Jackson/Vicksburg, MS","Charlotte, NC",11,0,78
10,"Jackson/Vicksburg, MS","Dallas/Fort Worth, TX",19,0,174
10,"Jackson/Vicksburg, MS","Houston, TX",9,0,62
10,"Jackson/Vicksburg, MS","Orlando, FL",2,0,4
10,"Jackson/Vicksburg, MS","Washington, DC",3,0,27
10,"Jacksonville, FL","Appleton, WI",0,0,2
10,"Jacksonville, FL","Atlanta, GA",26,0,385
10,"Jacksonville, FL","Baltimore, MD",9,0,108
10,"Jacksonville, FL","Boston, MA",22,1,114
10,"Jacksonville, FL","Charlotte, NC",35,0,197
10,"Jacksonville, FL","Chicago, IL",14,3,176
10,"Jacksonville, FL","Cincinnati, OH",2,0,8
10,"Jacksonville, FL","Dallas, TX",3,0,29
10,"Jacksonville, FL","Dallas/Fort Worth, TX",26,0,162
10,"Jacksonville, FL","Denver, CO",2,0,79
10,"Jacksonville, FL","Detroit, MI",12,0,59
10,"Jacksonville, FL","Fort Lauderdale, FL",7,2,51
10,"Jacksonville, FL","Harrisburg, PA",0,0,8
10,"Jacksonville, FL","Houston, TX",12,0,119
10,"Jacksonville, FL","Knoxville, TN",0,0,8
10,"Jacksonville, FL","Miami, FL",22,5,148
10,"Jacksonville, FL","Milwaukee, WI",0,0,1
10,"Jacksonville, FL","Minneapolis, MN",2,0,49
10,"Jacksonville, FL","Nashville, TN",6,0,86
10,"Jacksonville, FL","New York, NY",25,2,292
10,"Jacksonville, FL","Newark, NJ",15,1,98
10,"Jacksonville, FL","Philadelphia, PA",12,4,150
10,"Jacksonville, FL","Phoenix, AZ",2,0,31
10,"Jacksonville, FL","Pittsburgh, PA",0,1,9
10,"Jacksonville, FL","St. Louis, MO",4,0,35
10,"Jacksonville, FL","Washington, DC",21,0,182
10,"Jacksonville/Camp Lejeune, NC","Atlanta, GA",1,0,84
10,"Jacksonville/Camp Lejeune, NC","Charlotte, NC",34,0,128
10,"Jamestown, ND","Denver, CO",2,0,26
10,"Jamestown, ND","Devils Lake, ND",4,0,31
10,"Johnstown, PA","Chicago, IL",4,0,31
10,"Johnstown, PA","Washington, DC",6,0,31
10,"Joplin, MO","Chicago, IL",6,0,31
10,"Joplin, MO","Denver, CO",3,0,21
10,"Juneau, AK","Anchorage, AK",8,1,93
10,"Juneau, AK","Ketchikan, AK",2,1,31
10,"Juneau, AK","Petersburg, AK",5,0,31
10,"Juneau, AK","Seattle, WA",18,3,124
10,"Juneau, AK","Sitka, AK",5,4,62
10,"Juneau, AK","Yakutat, AK",3,1,31
10,"Kahului, HI","Chicago, IL",0,0,4
10,"Kahului, HI","Dallas/Fort Worth, TX",1,0,31
10,"Kahului, HI","Denver, CO",1,0,31
10,"Kahului, HI","Hilo, HI",5,0,27
10,"Kahului, HI","Honolulu, HI",88,11,959
10,"Kahului, HI","Kona, HI",12,0,124
10,"Kahului, HI","Las Vegas, NV",1,0,62
10,"Kahului, HI","Lihue, HI",18,0,124
10,"Kahului, HI","Long Beach, CA",2,0,31
10,"Kahului, HI","Los Angeles, CA",12,1,128
10,"Kahului, HI","Oakland, CA",1,0,62
10,"Kahului, HI","Phoenix, AZ",1,0,62
10,"Kahului, HI","Portland, OR",7,0,61
10,"Kahului, HI","Sacramento, CA",7,0,39
10,"Kahului, HI","San Diego, CA",5,0,61
10,"Kahului, HI","San Francisco, CA",22,1,123
10,"Kahului, HI","San Jose, CA",7,0,43
10,"Kahului, HI","Seattle, WA",27,1,154
10,"Kalamazoo, MI","Detroit, MI",9,0,88
10,"Kalispell, MT","Chicago, IL",0,0,6
10,"Kalispell, MT","Dallas/Fort Worth, TX",3,0,32
10,"Kalispell, MT","Denver, CO",2,0,88
10,"Kalispell, MT","Las Vegas, NV",2,0,9
10,"Kalispell, MT","Los Angeles, CA",2,0,9
10,"Kalispell, MT","Minneapolis, MN",4,0,31
10,"Kalispell, MT","Salt Lake City, UT",7,0,92
10,"Kansas City, MO","Albuquerque, NM",1,0,31
10,"Kansas City, MO","Atlanta, GA",14,0,288
10,"Kansas City, MO","Austin, TX",4,0,70
10,"Kansas City, MO","Baltimore, MD",8,1,89
10,"Kansas City, MO","Birmingham, AL",0,0,1
10,"Kansas City, MO","Boston, MA",12,1,75
10,"Kansas City, MO","Burbank, CA",5,0,29
10,"Kansas City, MO","Charlotte, NC",19,0,139
10,"Kansas City, MO","Chicago, IL",38,1,522
10,"Kansas City, MO","Columbus, OH",2,0,4
10,"Kansas City, MO","Dallas, TX",15,0,179
10,"Kansas City, MO","Dallas/Fort Worth, TX",27,0,236
10,"Kansas City, MO","Denver, CO",46,0,369
10,"Kansas City, MO","Detroit, MI",7,0,116
