month,origin_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
11,"Bloomington/Normal, IL",8,2,11,0,4,17,1,135
11,"Boise, ID",145,21,118,0,82,247,10,1957
11,"Boston, MA",923,23,805,0,674,1513,8,11756
11,"Bozeman, MT",38,8,62,1,32,94,4,587
11,"Brainerd, MN",4,1,3,0,0,5,0,53
11,"Bristol/Johnson City/Kingsport, TN",12,3,11,0,11,22,1,205
11,"Brownsville, TX",6,6,10,1,9,19,2,130
11,"Brunswick, GA",12,3,9,0,4,17,0,86
11,"Buffalo, NY",106,9,87,0,94,179,1,1758
11,"Burbank, CA",146,10,182,0,229,361,24,2769
11,"Burlington, VT",30,3,49,0,30,80,2,645
11,"Butte, MT",4,0,2,0,0,4,0,56
11,"Casper, WY",20,2,16,0,13,37,6,208
11,"Cedar City, UT",5,0,1,0,0,5,0,53
11,"Cedar Rapids/Iowa City, IA",70,6,57,1,31,104,7,674
11,"Champaign/Urbana, IL",5,2,7,0,5,12,0,89
11,"Charleston, SC",105,4,133,0,116,223,5,1963
11,"Charleston/Dunbar, WV",27,3,24,0,21,52,2,303
11,"Charlotte Amalie, VI",16,4,21,0,33,43,2,368
11,"Charlotte, NC",1722,33,1586,20,1221,2635,8,17515
11,"Charlottesville, VA",15,2,24,0,10,31,0,287
11,"Chattanooga, TN",46,10,53,0,40,90,1,696
11,"Cheyenne, WY",4,2,3,0,2,8,2,55
11,"Chicago, IL",2434,302,2524,6,1806,4396,86,28336
11,"Christiansted, VI",5,0,5,0,12,10,0,75
11,"Cincinnati, OH",231,24,275,0,163,445,6,3211
11,"Clarksburg/Fairmont, WV",1,0,2,0,2,2,0,9
11,"Cleveland, OH",177,11,214,0,151,380,7,3196
11,"Cody, WY",9,3,8,0,4,13,3,59
11,"College Station/Bryan, TX",6,3,3,0,7,15,2,91
11,"Colorado Springs, CO",94,10,111,0,62,188,33,1045
11,"Columbia, MO",13,9,19,1,11,31,3,135
11,"Columbia, SC",50,3,61,0,40,102,2,609
11,"Columbus, GA",7,1,6,0,8,10,2,82
11,"Columbus, MS",1,0,4,0,1,5,0,60
11,"Columbus, OH",212,12,263,1,172,429,11,3661
11,"Concord, NC",3,2,5,0,9,12,0,56
11,"Cordova, AK",0,0,4,0,4,5,2,58
11,"Corpus Christi, TX",16,10,14,0,15,35,7,334
11,"Dallas, TX",596,54,439,3,674,954,57,5973
11,"Dallas/Fort Worth, TX",2846,677,2442,13,2521,4905,430,25197
11,"Dayton, OH",33,4,33,0,30,64,4,616
11,"Daytona Beach, FL",2,0,7,1,9,13,0,219
11,"Deadhorse, AK",1,0,0,0,1,2,0,47
11,"Decatur, IL",2,0,5,0,7,9,0,52
11,"Denver, CO",2952,382,3363,0,2264,5263,351,25224
11,"Des Moines, IA",82,4,82,1,52,144,2,1259
11,"Detroit, MI",947,119,981,2,354,1605,11,10986
11,"Devils Lake, ND",4,2,2,0,8,14,5,56
11,"Dickinson, ND",13,1,0,0,2,16,3,55
11,"Dodge City, KS",5,1,5,0,4,11,2,52
11,"Dothan, AL",0,2,8,0,5,12,0,78
11,"Duluth, MN",13,4,7,0,2,18,0,193
11,"Durango, CO",45,12,26,0,24,78,7,338
11,"Eagle, CO",14,4,11,0,11,26,3,112
11,"El Paso, TX",91,10,86,1,119,188,7,1518
11,"Elko, NV",0,0,0,0,0,0,0,30
11,"Elmira/Corning, NY",12,0,4,1,3,14,0,86
11,"Escanaba, MI",10,1,0,0,0,10,0,59
11,"Eugene, OR",50,3,30,0,48,82,7,626
11,"Evansville, IN",7,4,16,0,8,25,3,187
11,"Everett, WA",3,1,5,0,9,10,0,78
11,"Fairbanks, AK",14,3,23,0,6,31,1,209
11,"Fargo, ND",56,26,65,1,37,114,7,573
11,"Fayetteville, AR",65,42,91,3,75,159,8,1263
11,"Fayetteville, NC",7,0,8,0,11,16,0,129
11,"Flagstaff, AZ",29,3,15,0,15,47,0,204
11,"Flint, MI",17,5,17,0,15,36,1,191
11,"Fort Dodge, IA",5,0,3,0,3,8,1,52
11,"Fort Lauderdale, FL",520,6,538,7,381,931,10,7305
11,"Fort Myers, FL",135,2,176,0,171,297,3,2847
11,"Fort Smith, AR",3,1,3,0,6,9,4,87
11,"Fort Wayne, IN",50,6,26,0,15,67,3,468
11,"Fresno, CA",100,7,72,2,66,166,11,1050
11,"Gainesville, FL",19,1,12,0,9,28,0,238
11,"Garden City, KS",9,0,7,0,4,15,3,59
11,"Gillette, WY",10,0,7,0,3,12,1,59
11,"Grand Forks, ND",6,2,6,1,0,10,0,106
11,"Grand Island, NE",17,2,10,0,2,22,1,78
11,"Grand Junction, CO",35,9,40,0,28,70,8,353
11,"Grand Rapids, MI",103,30,152,1,88,235,3,1431
11,"Great Falls, MT",23,1,14,0,2,26,2,190
11,"Green Bay, WI",29,10,14,0,6,45,3,296
11,"Greensboro/High Point, NC",72,8,100,0,39,138,2,943
11,"Greer, SC",83,2,122,0,75,180,3,1345
11,"Guam, TT",2,0,0,0,0,2,1,60
11,"Gulfport/Biloxi, MS",13,7,20,0,11,28,2,274
11,"Gunnison, CO",6,1,2,0,1,7,4,59
11,"Hagerstown, MD",4,0,1,0,4,5,0,22
11,"Hancock/Houghton, MI",7,4,6,0,1,12,1,59
11,"Harlingen/San Benito, TX",18,0,16,0,16,34,4,400
11,"Harrisburg, PA",43,4,19,0,28,61,0,458
11,"Hartford, CT",141,0,115,0,114,211,2,1839
11,"Hattiesburg/Laurel, MS",5,1,1,0,1,7,0,52
11,"Hayden, CO",6,5,11,0,12,22,5,118
11,"Hays, KS",5,0,2,0,2,8,2,52
11,"Helena, MT",12,1,8,0,3,15,1,118
11,"Hibbing, MN",1,1,0,0,0,2,0,53
11,"Hilo, HI",27,1,3,1,35,41,1,542
11,"Hilton Head, SC",5,0,10,0,8,16,0,86
11,"Hobbs, NM",12,0,1,0,1,12,1,60
11,"Honolulu, HI",358,5,115,1,183,471,14,4919
11,"Houston, TX",1154,89,1019,11,891,1991,38,14097
11,"Huntsville, AL",82,6,53,1,42,113,5,692
11,"Idaho Falls, ID",29,5,33,0,15,50,3,303
11,"Indianapolis, IN",209,24,330,1,180,477,9,3935
11,"International Falls, MN",5,1,0,0,0,5,0,53
11,"Iron Mountain/Kingsfd, MI",5,1,1,0,0,6,0,59
11,"Islip, NY",17,0,5,0,20,26,0,349
11,"Ithaca/Cortland, NY",1,1,2,0,1,2,0,58
11,"Jackson, WY",21,6,28,0,16,44,3,227
11,"Jackson/Vicksburg, MS",34,5,33,2,37,64,1,581
11,"Jacksonville, FL",145,3,168,2,151,302,4,2519
11,"Jacksonville/Camp Lejeune, NC",6,0,11,0,5,19,0,162
11,"Jamestown, ND",4,0,6,0,7,11,8,56
11,"Johnstown, PA",5,1,3,0,3,9,2,59
11,"Joplin, MO",5,0,2,0,3,8,1,53
11,"Juneau, AK",8,6,30,0,16,40,5,326
11,"Kahului, HI",107,1,53,5,90,168,11,2120
11,"Kalamazoo, MI",13,6,6,0,0,19,0,84
11,"Kalispell, MT",13,6,22,0,11,32,0,201
11,"Kansas City, MO",242,17,252,0,245,474,17,4046
11,"Kearney, NE",5,0,2,0,1,6,2,52
11,"Ketchikan, AK",5,0,11,0,15,21,1,176
11,"Key West, FL",59,2,59,2,78,109,0,690
11,"Killeen, TX",17,4,12,1,20,32,6,175
11,"Knoxville, TN",84,8,82,0,89,156,2,1406
11,"Kodiak, AK",6,5,8,1,7,14,1,58
11,"Kona, HI",65,0,36,0,58,109,6,1285
11,"Kotzebue, AK",1,0,1,0,2,1,2,29
11,"La Crosse, WI",3,0,2,0,3,5,1,52
11,"Lafayette, LA",20,14,19,1,22,42,3,284
11,"Lake Charles, LA",9,5,3,0,2,16,5,87
11,"Lansing, MI",20,3,13,0,1,23,1,108
11,"Laramie, WY",5,1,2,0,4,11,3,52
11,"Laredo, TX",6,1,9,0,14,20,2,151
11,"Las Vegas, NV",1127,40,913,5,1096,1990,36,15733
11,"Latrobe, PA",1,0,4,0,2,6,1,38
11,"Lawton/Fort Sill, OK",10,7,10,0,2,19,6,87
11,"Lewiston, ID",10,1,0,0,0,11,0,90
11,"Lexington, KY",52,3,52,0,33,90,1,760
11,"Liberal, KS",3,0,6,0,6,8,4,52
11,"Lihue, HI",46,2,26,0,51,86,6,1277
11,"Lincoln, NE",14,3,6,0,6,23,4,225
11,"Little Rock, AR",60,27,71,0,57,133,8,1038
11,"Long Beach, CA",54,2,30,0,77,115,3,1457
11,"Longview, TX",8,3,5,0,4,14,3,59
11,"Los Angeles, CA",1027,40,898,4,819,1875,37,15759
11,"Louisville, KY",129,6,145,3,99,244,1,1904
11,"Lubbock, TX",42,15,49,0,50,93,10,505
11,"Madison, WI",52,17,90,0,44,124,4,959
11,"Manchester, NH",12,1,13,0,17,29,0,432
11,"Manhattan/Ft. Riley, KS",1,2,4,0,5,6,2,87
11,"Marquette, MI",6,3,3,0,0,10,1,60
11,"Mason City, IA",5,2,5,0,8,15,1,52
11,"Medford, OR",36,12,23,0,7,55,4,359
11,"Melbourne, FL",10,1,9,0,13,17,0,237
11,"Memphis, TN",122,4,129,0,101,220,2,1787
11,"Meridian, MS",6,0,5,0,0,7,0,52
11,"Miami, FL",787,5,556,9,643,1239,11,8972
11,"Midland/Odessa, TX",45,18,44,1,46,100,14,826
11,"Milwaukee, WI",161,21,133,0,116,285,8,2215
11,"Minneapolis, MN",703,67,781,2,223,1271,9,10177
11,"Minot, ND",31,10,25,0,4,45,2,196
11,"Mission/McAllen/Edinburg, TX",29,9,30,0,33,70,3,408
11,"Missoula, MT",29,3,25,0,15,46,1,289
11,"Mobile, AL",13,2,15,0,15,28,1,205
11,"Moline, IL",37,5,27,0,26,66,4,370
11,"Monroe, LA",15,2,12,0,19,32,2,164
11,"Monterey, CA",38,1,29,0,39,72,7,430
11,"Montgomery, AL",23,4,21,0,13,40,3,235
11,"Montrose/Delta, CO",14,1,12,0,15,27,2,118
11,"Mosinee, WI",3,0,2,0,1,4,0,59
11,"Myrtle Beach, SC",32,0,71,0,52,119,2,1014
11,"Nashville, TN",519,13,424,1,490,924,20,8114
11,"New Orleans, LA",301,8,294,17,345,588,20,4236
11,"New York, NY",1378,37,1283,20,1121,2466,19,23505
11,"Newark, NJ",1229,9,1333,8,1324,2342,33,10698
11,"Newburgh/Poughkeepsie, NY",1,0,2,0,2,3,0,36
11,"Niagara Falls, NY",1,0,2,0,1,3,0,23
11,"Nome, AK",0,0,2,0,2,3,0,28
11,"Norfolk, VA",123,6,129,1,91,220,3,1790
11,"North Bend/Coos Bay, OR",1,1,5,0,1,6,0,17
11,"North Platte, NE",3,1,2,0,3,7,2,53
11,"Oakland, CA",187,3,114,4,211,323,14,3156
11,"Oklahoma City, OK",139,35,112,1,120,254,15,1896
11,"Omaha, NE",105,9,119,1,92,211,7,1935
11,"Ontario, CA",137,9,110,2,164,261,15,2215
11,"Orlando, FL",957,20,954,30,775,1683,27,12656
11,"Pago Pago, TT",0,0,0,0,0,0,0,8
11,"Palm Springs, CA",96,7,101,1,73,181,9,1300
11,"Panama City, FL",31,3,29,0,30,54,0,490
11,"Pasco/Kennewick/Richland, WA",40,4,23,0,6,53,2,501
11,"Pellston, MI",10,1,6,1,0,13,0,53
11,"Pensacola, FL",40,3,48,1,52,90,1,966
11,"Peoria, IL",25,6,20,0,30,49,2,313
11,"Petersburg, AK",2,0,2,0,2,4,0,58
11,"Philadelphia, PA",593,10,417,4,458,924,11,7598
11,"Phoenix, AZ",1335,29,829,7,1188,2207,41,17315
11,"Pittsburgh, PA",170,5,243,0,136,357,7,3385
11,"Plattsburgh, NY",1,1,1,0,1,3,0,45
11,"Pocatello, ID",1,0,0,0,0,1,0,46
11,"Ponce, PR",1,0,0,0,2,2,0,32
11,"Portland, ME",43,4,42,0,39,97,0,827
11,"Portland, OR",257,12,397,3,249,598,25,4873
11,"Portsmouth, NH",0,0,0,0,1,1,0,29
11,"Prescott, AZ",6,1,4,0,4,11,1,59
11,"Presque Isle/Houlton, ME",2,0,3,0,0,3,0,30
11,"Providence, RI",53,3,45,0,58,105,1,1349
11,"Provo, UT",51,4,29,0,14,66,0,267
11,"Punta Gorda, FL",49,7,43,0,26,63,1,540
11,"Raleigh/Durham, NC",289,8,423,0,304,700,4,5064
11,"Rapid City, SD",38,4,42,0,26,79,5,444
11,"Redding, CA",9,2,13,0,9,23,2,145
11,"Reno, NV",116,15,140,2,101,259,9,1725
11,"Rhinelander, WI",4,1,0,0,0,5,0,59
11,"Richmond, VA",93,7,90,0,59,166,1,1472
11,"Riverton/Lander, WY",4,2,4,0,4,10,2,59
11,"Roanoke, VA",29,5,25,0,23,50,0,294
11,"Rochester, MN",6,3,5,1,0,10,0,90
11,"Rochester, NY",62,2,54,0,54,99,0,922
11,"Rock Springs, WY",3,2,5,0,2,8,2,59
11,"Rockford, IL",7,0,5,0,7,10,0,56
11,"Roswell, NM",17,6,14,0,3,26,3,87
11,"Sacramento, CA",331,14,228,2,338,574,16,4658
11,"Saginaw/Bay City/Midland, MI",24,8,13,0,5,34,0,191
11,"Saipan, TT",1,0,0,0,1,2,1,30
11,"Salina, KS",8,1,6,0,1,9,1,59
11,"Salt Lake City, UT",663,56,595,1,325,1124,22,8809
11,"San Angelo, TX",9,4,9,1,6,19,1,87
11,"San Antonio, TX",203,10,175,0,193,375,23,3376
11,"San Diego, CA",574,55,914,4,879,1488,30,7908
11,"San Francisco, CA",1193,54,1050,3,1317,2327,144,12171
11,"San Jose, CA",236,11,195,1,259,471,12,4235
11,"San Juan, PR",294,11,222,1,268,464,7,2829
11,"San Luis Obispo, CA",37,8,27,0,26,74,6,521
11,"Sanford, FL",97,9,87,0,78,133,0,695
11,"Santa Ana, CA",182,17,231,2,237,452,22,3580
11,"Santa Barbara, CA",33,5,46,0,50,94,2,644
11,"Santa Fe, NM",27,16,31,1,10,60,19,287
11,"Santa Maria, CA",2,0,2,0,2,4,0,9
11,"Santa Rosa, CA",54,11,52,0,70,122,4,396
11,"Sarasota/Bradenton, FL",79,4,86,1,77,155,10,1313
11,"Sault Ste. Marie, MI",7,1,4,0,0,7,0,59
11,"Savannah, GA",124,12,125,1,105,225,3,1609
11,"Scottsbluff, NE",6,0,4,0,3,9,4,53
11,"Scranton/Wilkes-Barre, PA",6,3,8,0,12,16,1,143
11,"Seattle, WA",836,80,1056,4,567,1702,46,12453
11,"Sheridan, WY",8,0,2,0,0,8,2,59
11,"Shreveport, LA",18,6,18,0,17,35,3,418
11,"Sioux City, IA",7,1,3,0,3,11,2,59
11,"Sioux Falls, SD",63,20,65,3,40,115,4,611
11,"Sitka, AK",3,0,7,0,8,9,0,89
11,"South Bend, IN",67,6,32,0,24,86,4,610
11,"Spokane, WA",73,14,103,1,67,175,5,1477
11,"Springfield, IL",1,1,0,0,1,2,0,8
11,"Springfield, MO",76,18,67,0,56,135,6,785
11,"St. Cloud, MN",1,0,1,0,0,2,0,12
11,"St. George, UT",19,7,16,0,14,42,3,310
11,"St. Louis, MO",337,37,338,2,377,665,6,5263
11,"St. Petersburg, FL",54,4,60,0,46,95,0,626
11,"State College, PA",6,0,2,0,6,12,0,41
11,"Stillwater, OK",7,3,6,0,0,11,1,59
11,"Stockton, CA",6,1,7,3,10,14,1,41
11,"Sun Valley/Hailey/Ketchum, ID",2,0,0,0,0,2,1,89
11,"Syracuse, NY",85,11,68,1,37,126,1,998
11,"Tallahassee, FL",22,2,30,0,20,44,2,459
11,"Tampa, FL",405,10,471,3,401,824,15,6347
11,"Texarkana, AR",7,0,5,0,2,10,4,59
11,"Toledo, OH",6,0,3,0,3,5,0,28
11,"Traverse City, MI",13,4,17,0,5,26,0,206
11,"Trenton, NJ",2,0,1,0,5,5,0,77
11,"Tucson, AZ",106,7,88,0,87,197,17,1736
11,"Tulsa, OK",83,23,73,0,70,159,14,1411
11,"Twin Falls, ID",6,0,0,0,0,6,0,46
11,"Tyler, TX",9,4,3,0,5,18,5,87
11,"Valdosta, GA",1,1,3,0,1,5,0,77
11,"Valparaiso, FL",34,7,38,2,42,68,1,650
11,"Victoria, TX",6,0,5,0,3,11,0,52
11,"Waco, TX",12,0,2,0,5,16,2,86
11,"Washington, DC",1102,63,1050,5,970,2034,33,16211
11,"West Palm Beach/Palm Beach, FL",173,2,206,1,177,358,3,2530
11,"White Plains, NY",73,12,48,3,52,122,1,973
11,"Wichita Falls, TX",5,4,1,0,1,9,2,59
11,"Wichita, KS",107,19,85,0,73,181,8,962
11,"Williston, ND",34,11,15,0,8,51,6,168
11,"Wilmington, NC",30,2,59,0,38,82,2,659
11,"Worcester, MA",8,0,5,0,9,12,0,115
11,"Wrangell, AK",0,0,2,0,3,3,1,58
11,"Yakutat, AK",0,0,2,0,3,4,0,58
11,"Yuma, AZ",8,1,6,0,8,17,0,171
12,"Aberdeen, SD",16,2,6,0,0,18,1,60
12,"Abilene, TX",10,7,14,0,12,23,1,151
12,"Adak Island, AK",0,0,1,0,0,1,0,8
12,"Aguadilla, PR",31,1,22,0,51,59,1,226
12,"Akron, OH",43,3,28,0,48,81,2,301
12,"Albany, GA",19,3,11,0,3,24,0,78
12,"Albany, NY",129,24,142,0,120,243,3,980
12,"Albuquerque, NM",158,13,135,1,189,293,11,2016
12,"Alexandria, LA",12,6,17,1,8,32,3,168
12,"Allentown/Bethlehem/Easton, PA",48,7,32,0,37,68,6,348
12,"Alpena, MI",17,1,6,0,0,18,2,54
12,"Amarillo, TX",34,5,32,1,34,65,2,420
12,"Anchorage, AK",83,14,101,0,68,181,8,1164
12,"Appleton, WI",111,28,79,0,35,171,40,605
12,"Arcata/Eureka, CA",19,3,10,0,4,30,0,155
12,"Asheville, NC",101,12,87,1,102,181,6,760
12,"Ashland, WV",2,2,10,0,11,12,1,27
12,"Aspen, CO",73,59,123,2,66,250,68,765
12,"Atlanta, GA",4239,188,2972,7,2761,6110,70,29014
12,"Atlantic City, NJ",13,0,27,0,9,36,1,190
12,"Augusta, GA",55,11,45,0,28,84,3,295
12,"Austin, TX",752,55,650,12,853,1358,29,6932
12,"Bakersfield, CA",20,3,16,0,9,32,0,261
12,"Baltimore, MD",1123,9,596,4,1024,1572,24,7908
12,"Bangor, ME",22,4,35,0,27,55,3,266
12,"Barrow, AK",6,0,7,4,10,13,1,30
12,"Baton Rouge, LA",38,16,37,1,46,77,7,371
12,"Beaumont/Port Arthur, TX",4,5,4,0,0,9,2,61
12,"Belleville, IL",14,2,10,0,15,25,4,88
12,"Bellingham, WA",17,5,12,0,8,27,5,177
12,"Bemidji, MN",18,2,9,0,0,19,3,62
12,"Bend/Redmond, OR",59,22,39,0,27,101,33,493
12,"Bethel, AK",6,2,15,9,10,22,0,60
12,"Billings, MT",23,6,20,0,16,41,0,373
12,"Binghamton, NY",5,0,6,0,6,8,1,31
12,"Birmingham, AL",156,31,127,1,153,276,7,1459
12,"Bishop, CA",0,1,4,0,6,9,0,33
12,"Bismarck/Mandan, ND",65,19,50,1,16,100,2,389
12,"Bloomington/Normal, IL",10,3,15,0,10,22,0,149
12,"Boise, ID",180,53,159,0,152,355,18,1971
12,"Boston, MA",1668,184,1651,10,1340,2767,166,11778
12,"Bozeman, MT",54,6,51,0,68,117,3,791
12,"Brainerd, MN",11,3,8,0,0,13,3,54
12,"Bristol/Johnson City/Kingsport, TN",27,1,19,0,24,42,0,181
12,"Brownsville, TX",22,4,15,0,12,32,5,133
12,"Brunswick, GA",17,3,14,0,3,25,0,80
12,"Buffalo, NY",211,72,302,0,214,449,10,1735
12,"Burbank, CA",224,10,210,2,349,502,16,2761
12,"Burlington, VT",68,27,121,1,59,175,4,673
12,"Butte, MT",3,0,0,0,0,3,0,58
12,"Casper, WY",16,0,6,0,3,19,0,188
12,"Cedar City, UT",6,1,2,0,0,6,0,54
12,"Cedar Rapids/Iowa City, IA",87,19,76,2,61,146,48,684
12,"Champaign/Urbana, IL",11,4,10,0,7,19,0,89
12,"Charleston, SC",194,10,204,1,216,376,12,1945
12,"Charleston/Dunbar, WV",45,7,29,0,27,71,0,270
12,"Charlotte Amalie, VI",27,4,44,0,59,82,1,483
12,"Charlotte, NC",2756,257,2105,41,2566,4288,59,17832
12,"Charlottesville, VA",29,3,43,0,28,62,0,251
12,"Chattanooga, TN",75,10,74,1,78,136,2,599
12,"Cheyenne, WY",1,0,1,0,1,2,0,58
12,"Chicago, IL",3517,401,3091,27,2876,6107,163,28617
12,"Christiansted, VI",15,0,17,0,29,34,1,127
12,"Cincinnati, OH",325,38,358,2,281,634,23,3206
12,"Clarksburg/Fairmont, WV",4,0,1,0,5,5,1,11
12,"Cleveland, OH",352,37,416,4,327,704,18,3219
12,"Cody, WY",5,0,2,0,1,5,0,62
12,"College Station/Bryan, TX",13,4,3,0,5,23,3,91
12,"Colorado Springs, CO",75,10,44,0,81,139,5,1051
12,"Columbia, MO",29,9,24,0,18,47,1,138
12,"Columbia, SC",71,7,78,0,56,133,3,598
12,"Columbus, GA",1,0,4,0,7,7,2,78
12,"Columbus, MS",3,0,5,0,3,9,0,62
12,"Columbus, OH",352,20,341,3,316,630,8,3596
12,"Concord, NC",18,1,16,0,29,34,0,70
12,"Cordova, AK",1,0,5,3,6,9,1,60
12,"Corpus Christi, TX",23,14,31,0,27,61,1,290
12,"Dallas, TX",933,183,644,3,1175,1528,46,6228
12,"Dallas/Fort Worth, TX",3704,1134,2771,15,3337,6132,536,25814
12,"Dayton, OH",62,7,51,0,68,118,6,586
12,"Daytona Beach, FL",29,0,12,0,24,38,0,246
12,"Deadhorse, AK",0,1,2,0,3,3,3,46
12,"Decatur, IL",4,0,6,0,12,16,0,53
12,"Denver, CO",2469,114,1458,15,1975,3790,86,25905
12,"Des Moines, IA",140,27,145,2,96,262,5,1271
12,"Detroit, MI",1717,172,1298,7,709,2519,54,11098
12,"Devils Lake, ND",3,3,4,0,5,11,2,57
12,"Dickinson, ND",4,1,2,0,5,10,1,58
12,"Dodge City, KS",3,3,4,0,6,12,1,53
12,"Dothan, AL",5,0,4,0,5,10,0,78
12,"Duluth, MN",25,13,23,1,3,43,6,170
12,"Durango, CO",32,9,21,0,11,49,6,358
12,"Eagle, CO",82,12,80,0,73,142,9,439
12,"Eau Claire, WI",3,1,2,0,4,8,2,31
12,"El Paso, TX",132,9,100,0,171,255,14,1548
12,"Elko, NV",1,0,0,0,0,1,0,31
12,"Elmira/Corning, NY",14,2,8,1,6,22,0,85
12,"Escanaba, MI",18,0,5,0,0,16,1,54
12,"Eugene, OR",79,18,50,3,54,130,9,659
12,"Evansville, IN",19,7,21,0,14,40,0,162
12,"Everett, WA",6,3,9,0,6,12,3,104
12,"Fairbanks, AK",16,4,30,0,13,43,0,219
12,"Fargo, ND",83,48,87,0,54,160,6,602
12,"Fayetteville, AR",106,35,144,10,118,244,4,1289
12,"Fayetteville, NC",13,1,9,0,16,23,0,134
12,"Flagstaff, AZ",19,2,7,0,9,28,2,195
12,"Flint, MI",29,6,43,0,18,62,1,225
12,"Fort Dodge, IA",2,0,3,0,7,9,1,53
12,"Fort Lauderdale, FL",1210,32,1097,28,1200,1979,44,8219
12,"Fort Myers, FL",395,12,467,2,605,844,47,3548
12,"Fort Smith, AR",4,4,6,0,11,15,1,91
12,"Fort Wayne, IN",89,16,61,0,40,130,1,473
12,"Fresno, CA",118,68,121,1,104,264,9,1043
12,"Gainesville, FL",24,3,20,0,18,40,1,241
12,"Garden City, KS",8,1,7,0,6,12,1,61
12,"Gillette, WY",9,0,2,0,2,11,0,62
12,"Grand Forks, ND",11,4,13,0,12,26,0,108
12,"Grand Island, NE",24,3,14,1,7,30,2,89
12,"Grand Junction, CO",37,5,24,0,12,49,0,398
12,"Grand Rapids, MI",184,47,274,0,137,387,10,1619
12,"Great Falls, MT",12,3,8,0,9,17,0,203
12,"Green Bay, WI",45,11,19,0,8,65,7,269
12,"Greensboro/High Point, NC",105,11,129,2,91,212,4,920
12,"Greer, SC",151,10,119,4,134,253,10,1342
12,"Guam, TT",1,0,2,0,0,3,0,62
12,"Gulfport/Biloxi, MS",29,6,36,0,33,62,2,297
12,"Gunnison, CO",9,2,4,0,9,14,2,98
12,"Hagerstown, MD",8,0,2,0,8,11,1,22
12,"Hancock/Houghton, MI",11,8,12,0,5,27,4,62
12,"Harlingen/San Benito, TX",36,4,30,0,34,67,4,403
12,"Harrisburg, PA",61,8,51,1,42,100,3,414
12,"Hartford, CT",247,16,251,0,212,410,7,1903
12,"Hattiesburg/Laurel, MS",4,0,1,0,3,6,2,53
12,"Hayden, CO",37,10,45,0,51,78,2,271
12,"Hays, KS",2,0,0,0,1,3,1,53
12,"Helena, MT",8,4,4,0,1,13,0,121
12,"Hibbing, MN",10,5,6,0,0,16,5,54
12,"Hilo, HI",39,6,4,0,42,48,1,557
12,"Hilton Head, SC",6,0,13,0,20,20,1,77
12,"Hobbs, NM",11,0,4,1,0,12,0,62
12,"Honolulu, HI",524,40,140,10,311,689,25,5276
12,"Houston, TX",1868,296,1493,6,1606,3084,136,14205
12,"Huntsville, AL",106,18,71,0,81,160,7,667
12,"Idaho Falls, ID",31,9,31,0,18,58,2,328
12,"Indianapolis, IN",340,21,428,1,340,697,11,3924
12,"International Falls, MN",10,4,6,0,0,13,3,54
12,"Iron Mountain/Kingsfd, MI",18,3,12,0,0,20,3,61
12,"Islip, NY",61,1,59,0,78,118,3,432
12,"Ithaca/Cortland, NY",3,1,3,0,3,8,0,59
12,"Jackson, WY",57,20,68,0,54,110,16,420
12,"Jackson/Vicksburg, MS",58,21,60,0,61,110,9,571
12,"Jacksonville, FL",269,6,277,1,313,524,19,2610
12,"Jacksonville/Camp Lejeune, NC",15,2,17,0,14,29,0,145
12,"Jamestown, ND",2,3,7,0,5,10,1,57
12,"Johnstown, PA",7,2,8,0,8,16,0,62
12,"Joplin, MO",6,1,2,0,3,10,0,53
12,"Juneau, AK",20,10,42,0,28,61,7,334
12,"Kahului, HI",164,18,48,1,169,240,8,2292
12,"Kalamazoo, MI",13,4,9,0,0,17,3,79
12,"Kalispell, MT",26,4,23,0,15,41,0,259
12,"Kansas City, MO",334,12,261,1,342,565,15,3962
12,"Kearney, NE",4,1,3,0,3,8,1,53
12,"Ketchikan, AK",9,2,11,0,22,29,1,182
12,"Key West, FL",119,18,88,1,151,192,26,777
12,"Killeen, TX",12,5,16,0,17,27,4,156
12,"Knoxville, TN",143,4,147,1,163,273,7,1388
12,"Kodiak, AK",1,2,6,0,4,8,3,61
12,"Kona, HI",78,10,31,1,100,129,7,1391
12,"Kotzebue, AK",2,0,2,1,4,4,1,30
12,"La Crosse, WI",0,0,1,0,1,1,0,9
12,"Lafayette, LA",19,21,33,0,24,55,4,289
12,"Lake Charles, LA",7,5,9,0,6,18,3,91
12,"Lansing, MI",19,7,8,0,4,26,1,94
12,"Laramie, WY",3,0,1,0,2,5,0,53
12,"Laredo, TX",4,1,18,0,20,31,2,160
12,"Las Vegas, NV",1434,62,1122,18,1372,2509,66,15581
12,"Latrobe, PA",1,1,4,0,0,4,1,31
12,"Lawton/Fort Sill, OK",11,6,13,0,3,20,5,91
12,"Lewiston, ID",8,5,3,0,0,13,1,93
12,"Lexington, KY",69,15,74,2,77,148,1,714
12,"Liberal, KS",2,1,1,0,2,5,0,53
12,"Lihue, HI",89,18,29,2,101,141,4,1363
12,"Lincoln, NE",15,2,8,0,13,30,1,173
12,"Little Rock, AR",106,39,105,1,112,203,5,999
12,"Long Beach, CA",139,37,82,0,187,280,16,1494
12,"Longview, TX",13,0,4,0,1,14,4,61
12,"Los Angeles, CA",1457,164,1377,15,1138,2741,61,16495
12,"Louisville, KY",155,12,171,0,156,304,8,1811
12,"Lubbock, TX",48,7,36,0,49,96,5,570
