week_number,dest_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
2,"Jackson, WY",21,7,27,0,14,40,4,124
2,"Jackson/Vicksburg, MS",18,6,27,0,28,41,1,114
2,"Jacksonville, FL",107,19,98,1,95,176,11,499
2,"Jacksonville/Camp Lejeune, NC",1,0,0,0,0,1,1,15
2,"Jamestown, ND",1,0,1,0,1,2,3,13
2,"Johnstown, PA",1,1,0,0,1,3,4,14
2,"Joplin, MO",0,0,1,0,2,3,2,12
2,"Juneau, AK",10,2,16,0,17,27,2,77
2,"Kahului, HI",91,23,31,0,70,127,16,505
2,"Kalamazoo, MI",4,2,1,0,0,6,3,19
2,"Kalispell, MT",7,2,9,0,6,15,9,53
2,"Kansas City, MO",153,29,153,1,147,256,86,828
2,"Ketchikan, AK",2,4,8,0,11,16,2,42
2,"Key West, FL",28,11,39,0,23,57,5,191
2,"Killeen, TX",3,4,7,0,5,10,2,28
2,"Knoxville, TN",40,18,47,0,48,83,8,257
2,"Kodiak, AK",0,0,1,0,4,4,1,14
2,"Kona, HI",74,21,20,0,66,98,8,312
2,"Kotzebue, AK",0,0,1,0,1,1,2,7
2,"La Crosse, WI",0,0,0,0,0,0,1,2
2,"Lafayette, LA",7,4,9,0,8,17,5,46
2,"Lake Charles, LA",5,1,3,0,1,7,3,21
2,"Lansing, MI",3,2,3,0,1,6,5,25
2,"Laramie, WY",2,0,2,0,2,4,1,12
2,"Laredo, TX",3,1,7,0,6,8,1,29
2,"Las Vegas, NV",545,77,571,7,601,1009,139,3425
2,"Latrobe, PA",0,0,0,0,1,1,1,7
2,"Lawton/Fort Sill, OK",1,3,6,0,3,7,1,21
2,"Lewiston, ID",4,2,5,1,3,10,0,21
2,"Lexington, KY",19,8,21,0,15,38,10,143
2,"Lihue, HI",49,30,24,0,59,79,5,296
2,"Lincoln, NE",1,0,3,0,2,4,2,9
2,"Little Rock, AR",36,12,51,0,44,75,10,199
2,"Long Beach, CA",43,5,29,1,56,80,5,334
2,"Longview, TX",1,2,1,0,0,4,1,14
2,"Los Angeles, CA",523,95,479,7,356,803,178,3364
2,"Louisville, KY",57,22,63,1,61,116,9,388
2,"Lubbock, TX",26,7,19,0,31,42,6,105
2,"Madison, WI",32,14,31,0,23,56,21,193
2,"Manchester, NH",14,3,4,0,15,22,3,79
2,"Manhattan/Ft. Riley, KS",1,2,6,0,3,7,1,21
2,"Marquette, MI",1,0,0,0,1,1,1,7
2,"Mason City, IA",0,0,2,0,1,2,3,12
2,"Medford, OR",16,9,18,0,3,26,1,80
2,"Melbourne, FL",6,1,7,0,10,14,0,47
2,"Memphis, TN",63,24,88,2,75,129,16,375
2,"Meridian, MS",0,0,0,0,0,0,2,12
2,"Miami, FL",455,80,660,8,378,883,120,2287
2,"Midland/Odessa, TX",22,5,23,0,31,50,10,148
2,"Milwaukee, WI",81,18,76,0,72,136,81,483
2,"Minneapolis, MN",269,124,244,0,194,504,70,2047
2,"Minot, ND",5,4,8,0,2,13,9,41
2,"Mission/McAllen/Edinburg, TX",15,4,15,0,11,24,3,66
2,"Missoula, MT",16,2,11,0,3,23,3,54
2,"Moab, UT",1,0,1,0,1,2,0,7
2,"Mobile, AL",10,4,5,0,6,14,2,44
2,"Moline, IL",7,5,12,0,2,14,24,77
2,"Monroe, LA",7,3,6,0,7,13,1,35
2,"Monterey, CA",5,0,10,0,4,10,1,70
2,"Montgomery, AL",4,7,5,0,5,11,2,46
2,"Montrose/Delta, CO",18,2,17,0,16,29,1,83
2,"Mosinee, WI",2,1,4,0,2,4,1,14
2,"Myrtle Beach, SC",16,3,19,0,16,33,3,174
2,"Nashville, TN",281,48,271,4,305,505,91,1666
2,"New Orleans, LA",189,29,207,4,179,328,35,907
2,"New York, NY",648,160,703,3,595,1235,268,5192
2,"Newark, NJ",250,51,163,1,224,401,221,2315
2,"Newburgh/Poughkeepsie, NY",1,0,0,0,0,1,0,5
2,"Niagara Falls, NY",0,0,0,0,0,0,1,9
2,"Nome, AK",0,1,1,0,1,2,2,7
2,"Norfolk, VA",59,12,51,1,64,96,11,336
2,"North Bend/Coos Bay, OR",0,0,0,0,0,0,0,4
2,"North Platte, NE",5,0,5,0,1,6,0,12
2,"Oakland, CA",130,10,115,1,154,214,16,774
2,"Oklahoma City, OK",60,17,66,0,71,121,19,383
2,"Omaha, NE",71,29,90,2,65,137,68,427
2,"Ontario, CA",72,15,47,1,95,123,17,413
2,"Orlando, FL",554,82,844,6,578,1142,164,3225
2,"Pago Pago, TT",0,0,0,0,1,1,0,2
2,"Palm Springs, CA",46,11,40,0,56,85,22,323
2,"Panama City, FL",13,5,18,0,15,27,0,93
2,"Pasco/Kennewick/Richland, WA",15,4,17,1,6,28,1,81
2,"Pellston, MI",4,0,1,0,0,4,5,12
2,"Pensacola, FL",28,11,35,1,40,62,6,189
2,"Peoria, IL",7,6,13,0,12,20,16,65
2,"Petersburg, AK",1,0,2,0,3,4,0,14
2,"Philadelphia, PA",220,47,167,3,249,392,39,1566
2,"Phoenix, AZ",550,112,495,7,504,929,130,3507
2,"Pittsburgh, PA",114,24,90,1,125,200,20,740
2,"Plattsburgh, NY",1,0,2,0,0,3,0,9
2,"Pocatello, ID",1,2,1,0,0,3,0,14
2,"Ponce, PR",5,0,3,0,2,5,0,25
2,"Portland, ME",19,4,13,0,19,38,4,138
2,"Portland, OR",161,29,240,3,178,333,101,940
2,"Portsmouth, NH",0,0,0,0,0,0,0,4
2,"Prescott, AZ",1,0,1,0,3,4,0,14
2,"Providence, RI",41,11,23,0,39,58,13,211
2,"Provo, UT",8,4,8,0,6,15,0,34
2,"Punta Gorda, FL",14,12,29,1,14,40,6,112
2,"Raleigh/Durham, NC",178,33,161,1,192,308,31,1010
2,"Rapid City, SD",5,5,8,0,8,16,4,62
2,"Redding, CA",2,0,3,0,1,3,0,21
2,"Reno, NV",70,5,69,0,59,111,12,337
2,"Rhinelander, WI",6,2,6,0,0,8,0,14
2,"Richmond, VA",55,14,47,1,56,93,5,297
2,"Riverton/Lander, WY",0,0,1,0,2,2,2,9
2,"Roanoke, VA",7,3,10,0,9,17,4,61
2,"Rochester, MN",3,0,3,0,0,4,1,19
2,"Rochester, NY",36,13,34,1,41,71,21,216
2,"Rock Springs, WY",0,1,1,0,0,1,0,9
2,"Rockford, IL",1,1,1,0,2,3,0,15
2,"Roswell, NM",3,1,3,0,2,7,1,14
2,"Sacramento, CA",158,17,151,1,179,266,20,911
2,"Saginaw/Bay City/Midland, MI",5,1,10,0,5,12,8,38
2,"Saipan, TT",0,0,0,0,0,0,0,7
2,"Salina, KS",2,0,4,0,3,5,3,14
2,"Salt Lake City, UT",337,133,380,1,285,632,38,2083
2,"San Angelo, TX",1,4,6,0,2,9,1,21
2,"San Antonio, TX",127,29,135,2,150,240,42,724
2,"San Diego, CA",231,31,188,2,242,373,106,1556
2,"San Francisco, CA",345,53,312,1,273,549,203,2256
2,"San Jose, CA",129,9,90,0,150,217,24,851
2,"San Juan, PR",176,26,166,2,119,259,7,715
2,"San Luis Obispo, CA",3,3,10,0,8,15,1,76
2,"Sanford, FL",17,3,36,0,15,40,6,156
2,"Santa Ana, CA",115,23,94,0,107,203,11,813
2,"Santa Barbara, CA",14,1,10,0,20,30,2,121
2,"Santa Fe, NM",5,2,3,0,0,8,0,28
2,"Santa Maria, CA",0,0,0,0,0,0,0,2
2,"Santa Rosa, CA",6,1,5,0,7,14,1,54
2,"Sarasota/Bradenton, FL",57,12,82,0,60,114,12,344
2,"Sault Ste. Marie, MI",5,1,1,0,0,6,2,14
2,"Savannah, GA",49,15,54,0,40,90,7,295
2,"Scottsbluff, NE",3,0,1,0,1,4,1,12
2,"Scranton/Wilkes-Barre, PA",3,2,3,0,5,6,3,30
2,"Seattle, WA",376,97,418,5,329,735,302,2574
2,"Sheridan, WY",2,0,3,0,1,3,3,14
2,"Shreveport, LA",5,7,13,1,5,19,4,69
2,"Sioux City, IA",0,1,2,0,0,2,4,14
2,"Sioux Falls, SD",16,8,18,0,10,32,14,128
2,"Sitka, AK",4,1,6,0,6,10,0,21
2,"South Bend, IN",21,9,24,0,12,44,16,115
2,"Spokane, WA",68,16,49,0,42,99,9,282
2,"Springfield, IL",1,0,1,0,1,2,0,3
2,"Springfield, MO",18,20,55,0,35,66,8,132
2,"St. Cloud, MN",1,0,0,0,1,1,0,4
2,"St. George, UT",2,2,2,0,3,7,0,47
2,"St. Louis, MO",184,28,174,1,210,329,47,1095
2,"St. Petersburg, FL",15,10,30,0,9,36,2,121
2,"State College, PA",0,0,0,0,0,0,0,3
2,"Stillwater, OK",2,1,3,0,0,4,1,14
2,"Stockton, CA",0,0,0,0,1,1,0,7
2,"Sun Valley/Hailey/Ketchum, ID",9,5,10,0,3,17,2,60
2,"Syracuse, NY",42,11,36,0,29,64,9,244
2,"Tallahassee, FL",16,5,24,0,20,36,4,108
2,"Tampa, FL",268,45,368,1,244,512,74,1533
2,"Texarkana, AR",3,2,1,0,1,6,1,14
2,"Toledo, OH",1,0,2,0,1,3,0,9
2,"Traverse City, MI",8,3,8,0,8,15,11,45
2,"Trenton, NJ",1,1,3,0,7,9,1,56
2,"Tucson, AZ",64,17,46,0,64,113,6,352
2,"Tulsa, OK",46,15,46,0,53,89,10,269
2,"Twin Falls, ID",1,2,1,0,0,3,2,14
2,"Tyler, TX",4,1,2,0,1,7,1,21
2,"Valdosta, GA",2,0,1,0,2,4,0,14
2,"Valparaiso, FL",14,5,15,1,17,28,1,120
2,"Vernal, UT",1,0,3,0,3,3,0,12
2,"Victoria, TX",0,0,0,0,0,0,1,12
2,"Waco, TX",3,1,1,0,0,4,2,21
2,"Walla Walla, WA",0,0,1,0,3,3,1,14
2,"Washington, DC",431,116,457,2,469,850,213,3582
2,"West Palm Beach/Palm Beach, FL",105,22,155,0,80,207,36,644
2,"White Plains, NY",29,9,27,0,33,55,12,246
2,"Wichita Falls, TX",3,1,1,0,0,5,1,14
2,"Wichita, KS",36,9,37,0,35,66,10,176
2,"Williston, ND",5,1,1,0,2,8,8,33
2,"Wilmington, NC",16,7,14,0,24,33,1,113
2,"Worcester, MA",4,0,2,0,2,4,1,25
2,"Wrangell, AK",1,2,2,0,3,5,0,14
2,"Yakutat, AK",1,2,4,0,6,7,0,14
2,"Yuma, AZ",1,0,4,0,5,6,0,25
3,"Aberdeen, SD",1,0,0,0,0,1,0,14
3,"Abilene, TX",1,6,3,0,5,8,1,34
3,"Adak Island, AK",0,0,0,0,0,0,1,2
3,"Aguadilla, PR",15,0,3,0,12,14,1,46
3,"Akron, OH",13,3,12,0,12,27,2,61
3,"Albany, GA",2,0,0,0,0,2,0,14
3,"Albany, NY",40,12,33,1,47,71,9,199
3,"Albuquerque, NM",53,9,33,0,59,85,13,396
3,"Alexandria, LA",2,3,4,0,2,6,3,35
3,"Allentown/Bethlehem/Easton, PA",12,2,9,0,12,20,1,77
3,"Alpena, MI",3,2,4,0,0,5,4,12
3,"Amarillo, TX",11,1,6,0,18,21,5,86
3,"Anchorage, AK",28,2,23,4,40,65,29,255
3,"Appleton, WI",29,5,10,0,12,40,5,103
3,"Arcata/Eureka, CA",6,1,5,0,2,11,2,33
3,"Asheville, NC",27,4,20,0,19,47,6,185
3,"Ashland, WV",1,0,0,0,0,1,0,4
3,"Aspen, CO",31,5,23,0,17,53,28,212
3,"Atlanta, GA",769,240,778,4,757,1502,142,6127
3,"Atlantic City, NJ",7,0,10,1,8,11,1,56
3,"Augusta, GA",9,7,4,0,7,18,2,61
3,"Austin, TX",256,40,253,1,238,428,95,1476
3,"Bakersfield, CA",5,1,3,0,7,9,0,39
3,"Baltimore, MD",262,32,264,7,320,496,127,1668
3,"Bangor, ME",9,5,15,0,14,25,10,55
3,"Barrow, AK",0,0,0,0,0,0,1,7
3,"Baton Rouge, LA",15,5,13,0,14,29,9,94
3,"Beaumont/Port Arthur, TX",0,2,2,0,0,3,1,14
3,"Belleville, IL",0,0,1,0,2,2,0,11
3,"Bellingham, WA",3,2,2,0,7,9,1,44
3,"Bemidji, MN",5,1,3,0,0,6,0,14
3,"Bend/Redmond, OR",15,11,21,0,7,34,29,112
3,"Bethel, AK",0,0,1,0,1,2,0,14
3,"Billings, MT",10,1,11,0,8,18,2,61
3,"Binghamton, NY",3,1,1,0,1,3,0,7
3,"Birmingham, AL",52,10,45,1,49,87,24,302
3,"Bishop, CA",2,0,1,0,3,5,1,12
3,"Bismarck/Mandan, ND",10,1,4,0,3,13,2,62
3,"Bloomington/Normal, IL",4,2,3,0,2,6,0,32
3,"Boise, ID",60,14,45,0,41,98,8,360
3,"Boston, MA",464,82,389,1,463,773,135,2341
3,"Bozeman, MT",43,6,25,0,32,63,3,183
3,"Brainerd, MN",5,1,1,0,0,6,0,12
3,"Bristol/Johnson City/Kingsport, TN",4,2,2,0,2,6,4,42
3,"Brownsville, TX",2,2,1,0,1,5,1,25
3,"Brunswick, GA",8,1,2,0,0,9,0,14
3,"Buffalo, NY",90,18,88,1,84,150,82,372
3,"Burbank, CA",46,5,29,0,54,84,14,500
3,"Burlington, VT",19,10,33,0,29,48,8,123
3,"Butte, MT",3,0,1,0,0,3,0,13
3,"Casper, WY",0,0,0,0,0,0,0,7
3,"Cedar City, UT",0,1,1,0,0,1,0,12
3,"Cedar Rapids/Iowa City, IA",25,7,19,0,25,43,8,128
3,"Champaign/Urbana, IL",8,4,3,0,9,13,0,28
3,"Charleston, SC",67,27,86,0,88,136,15,396
3,"Charleston/Dunbar, WV",11,3,2,0,4,17,7,62
3,"Charlotte Amalie, VI",15,6,15,1,7,26,0,122
3,"Charlotte, NC",487,166,474,7,643,1024,132,3751
3,"Charlottesville, VA",10,1,7,0,7,17,9,57
3,"Chattanooga, TN",17,10,21,0,16,36,6,114
3,"Cheyenne, WY",0,0,0,0,1,1,1,13
3,"Chicago, IL",926,207,858,8,918,1716,602,5840
3,"Christiansted, VI",4,1,5,0,4,10,0,33
3,"Cincinnati, OH",129,25,116,1,152,241,46,712
3,"Clarksburg/Fairmont, WV",0,0,0,0,0,0,0,3
3,"Cleveland, OH",133,35,106,1,147,242,65,703
3,"College Station/Bryan, TX",2,0,1,0,0,2,1,21
3,"Colorado Springs, CO",41,5,21,1,47,71,4,213
3,"Columbia, MO",3,4,2,0,3,8,0,28
3,"Columbia, SC",15,9,15,0,18,33,8,115
3,"Columbus, GA",6,0,2,0,1,7,0,20
3,"Columbus, MS",0,2,2,0,1,2,6,14
3,"Columbus, OH",122,17,116,2,129,215,45,734
3,"Concord, NC",0,0,2,0,1,1,0,14
3,"Cordova, AK",0,0,0,0,3,3,0,14
3,"Corpus Christi, TX",4,5,9,0,7,11,4,71
3,"Dallas, TX",191,12,180,1,238,311,91,1334
3,"Dallas/Fort Worth, TX",727,279,919,9,853,1584,347,5324
3,"Dayton, OH",20,12,27,0,25,46,6,137
3,"Daytona Beach, FL",8,2,5,0,10,16,0,46
3,"Deadhorse, AK",1,0,3,0,2,3,0,11
3,"Decatur, IL",7,0,1,0,1,9,1,19
3,"Denver, CO",724,108,656,8,705,1289,395,5169
3,"Des Moines, IA",56,12,66,0,81,121,11,287
3,"Detroit, MI",414,132,441,2,363,816,78,2190
3,"Devils Lake, ND",0,0,0,0,0,0,2,13
3,"Dickinson, ND",3,0,1,0,1,4,1,12
3,"Dodge City, KS",0,0,1,0,1,1,2,12
3,"Dothan, AL",5,0,0,0,3,5,0,14
3,"Duluth, MN",11,6,6,0,2,19,0,34
3,"Durango, CO",8,2,6,0,5,16,0,60
3,"Eagle, CO",24,7,30,0,19,49,2,139
3,"El Paso, TX",32,9,17,1,43,59,6,285
3,"Elko, NV",0,0,0,0,0,0,1,7
3,"Elmira/Corning, NY",7,3,4,0,0,10,0,18
3,"Escanaba, MI",2,1,0,0,0,3,2,12
3,"Eugene, OR",14,1,11,0,7,21,48,129
3,"Evansville, IN",7,2,2,0,4,9,0,36
3,"Everett, WA",1,0,2,0,4,4,9,25
3,"Fairbanks, AK",6,1,5,1,8,14,2,42
3,"Fargo, ND",15,8,14,0,19,32,2,120
3,"Fayetteville, AR",30,10,42,1,38,69,12,218
3,"Fayetteville, NC",1,3,3,0,3,5,0,28
3,"Flagstaff, AZ",1,2,0,0,1,4,0,25
3,"Flint, MI",8,3,8,0,16,20,1,36
3,"Fort Dodge, IA",0,0,1,0,2,2,1,12
3,"Fort Lauderdale, FL",291,77,405,4,303,581,84,1881
3,"Fort Myers, FL",148,45,210,2,145,297,59,871
3,"Fort Smith, AR",1,3,1,0,2,4,1,21
3,"Fort Wayne, IN",12,2,6,0,9,23,2,71
3,"Fresno, CA",27,13,25,0,25,59,3,196
3,"Gainesville, FL",6,1,3,0,6,12,0,48
3,"Garden City, KS",0,1,0,0,1,2,1,14
3,"Gillette, WY",3,0,2,0,2,5,1,14
3,"Grand Forks, ND",7,0,3,0,2,9,0,27
3,"Grand Island, NE",2,1,0,0,0,3,1,18
3,"Grand Junction, CO",13,4,10,0,9,23,1,65
3,"Grand Rapids, MI",72,25,63,1,71,144,16,361
3,"Great Falls, MT",10,2,6,0,5,17,0,52
3,"Green Bay, WI",28,7,14,0,4,42,1,78
3,"Greensboro/High Point, NC",18,12,22,1,33,53,12,219
3,"Greer, SC",51,13,41,0,55,88,13,284
3,"Guam, TT",0,0,0,0,1,1,0,14
3,"Gulfport/Biloxi, MS",5,6,7,0,7,13,0,53
3,"Gunnison, CO",5,4,2,1,4,11,1,21
3,"Hagerstown, MD",2,0,1,0,1,2,0,4
3,"Hancock/Houghton, MI",3,0,2,0,2,5,2,14
3,"Harlingen/San Benito, TX",4,5,1,0,10,14,3,74
3,"Harrisburg, PA",15,7,7,0,12,25,3,82
3,"Hartford, CT",85,26,75,1,85,141,19,365
3,"Hattiesburg/Laurel, MS",2,0,2,0,0,2,1,12
3,"Hayden, CO",20,4,20,0,15,27,0,96
3,"Hays, KS",2,1,2,0,5,8,1,14
3,"Helena, MT",7,0,6,0,3,10,1,35
3,"Hibbing, MN",4,0,0,0,0,4,0,12
3,"Hilo, HI",21,4,1,0,23,29,1,133
3,"Hilton Head, SC",4,0,0,0,2,4,0,14
3,"Honolulu, HI",257,67,242,1,161,405,37,1152
3,"Houston, TX",436,52,356,4,383,711,316,3034
3,"Huntsville, AL",19,10,24,0,19,36,44,162
3,"Idaho Falls, ID",3,2,5,0,2,7,2,47
3,"Indianapolis, IN",159,30,142,3,162,275,42,816
3,"International Falls, MN",1,0,1,0,0,1,1,12
3,"Iron Mountain/Kingsfd, MI",6,0,3,0,0,6,1,14
3,"Islip, NY",28,1,21,0,31,43,2,105
3,"Ithaca/Cortland, NY",3,1,3,0,6,7,1,14
3,"Jackson, WY",19,4,19,0,19,33,1,124
3,"Jackson/Vicksburg, MS",17,5,15,0,15,31,10,122
3,"Jacksonville, FL",93,22,104,1,101,178,24,517
3,"Jacksonville/Camp Lejeune, NC",1,0,0,0,0,1,0,15
3,"Jamestown, ND",0,0,0,0,0,0,2,13
3,"Johnstown, PA",2,2,2,0,2,7,2,14
3,"Joplin, MO",1,0,2,0,2,3,2,12
3,"Juneau, AK",4,0,10,1,12,18,6,77
3,"Kahului, HI",69,12,33,0,51,99,26,495
3,"Kalamazoo, MI",8,2,3,0,0,10,0,20
3,"Kalispell, MT",5,2,6,0,7,13,5,54
3,"Kansas City, MO",158,26,134,3,144,246,74,845
3,"Ketchikan, AK",1,0,3,0,7,10,5,42
3,"Key West, FL",33,13,39,1,24,62,8,194
3,"Killeen, TX",3,2,1,0,1,5,3,28
3,"Knoxville, TN",47,8,50,0,49,84,49,256
3,"Kodiak, AK",0,0,0,0,3,3,1,14
3,"Kona, HI",58,8,39,0,50,84,29,309
3,"Kotzebue, AK",0,0,0,0,0,0,1,7
3,"La Crosse, WI",0,1,0,0,1,1,0,2
3,"Lafayette, LA",13,2,7,0,6,17,8,52
3,"Lake Charles, LA",2,3,1,0,0,5,1,21
3,"Lansing, MI",10,4,10,0,3,17,2,26
3,"Laramie, WY",0,0,0,0,0,0,3,12
3,"Laredo, TX",4,3,7,0,2,8,1,29
3,"Las Vegas, NV",431,70,376,3,471,771,133,3299
3,"Latrobe, PA",2,0,1,0,0,2,0,7
3,"Lawton/Fort Sill, OK",2,1,1,0,1,4,3,21
3,"Lewiston, ID",5,1,4,0,2,9,1,21
3,"Lexington, KY",27,5,24,0,25,49,4,145
3,"Lihue, HI",47,12,53,1,39,86,0,294
3,"Lincoln, NE",3,0,1,0,1,3,1,7
3,"Little Rock, AR",35,10,28,0,32,63,9,198
3,"Long Beach, CA",41,4,14,0,53,68,9,336
3,"Longview, TX",1,1,0,0,0,2,2,14
3,"Los Angeles, CA",421,114,369,6,311,741,176,3413
3,"Louisville, KY",64,18,55,0,59,108,23,395
3,"Lubbock, TX",13,5,7,0,20,23,3,105
3,"Madison, WI",52,12,23,0,39,78,10,197
3,"Manchester, NH",17,4,14,1,21,28,7,77
3,"Manhattan/Ft. Riley, KS",2,3,2,0,2,6,0,21
3,"Marquette, MI",0,0,1,0,2,2,0,7
3,"Mason City, IA",0,1,1,0,2,3,1,12
3,"Medford, OR",16,4,7,0,1,21,1,80
3,"Melbourne, FL",9,2,4,1,10,15,0,54
3,"Memphis, TN",65,15,61,2,63,120,38,382
3,"Meridian, MS",0,0,0,0,0,0,1,12
3,"Miami, FL",423,102,500,3,348,746,86,2299
3,"Midland/Odessa, TX",16,6,14,0,17,32,7,149
3,"Milwaukee, WI",94,14,80,1,69,156,33,490
3,"Minneapolis, MN",373,102,273,1,238,604,70,2168
3,"Minot, ND",4,2,7,0,2,9,4,42
3,"Mission/McAllen/Edinburg, TX",12,6,7,0,10,20,5,68
3,"Missoula, MT",4,3,2,0,3,9,2,52
3,"Moab, UT",0,0,0,0,1,1,1,7
3,"Mobile, AL",5,6,4,0,4,12,0,45
3,"Moline, IL",13,5,10,0,14,27,1,79
3,"Monroe, LA",4,0,1,0,2,5,6,35
3,"Monterey, CA",14,2,10,0,5,19,0,70
3,"Montgomery, AL",6,6,4,0,7,14,2,47
3,"Montrose/Delta, CO",14,6,18,1,16,32,1,84
3,"Mosinee, WI",3,0,1,0,4,5,0,14
3,"Myrtle Beach, SC",40,12,39,0,25,66,1,181
3,"Nashville, TN",237,34,244,4,247,428,371,1686
3,"New Orleans, LA",158,36,160,1,169,269,41,918
3,"New York, NY",736,229,947,3,870,1665,485,5213
3,"Newark, NJ",284,62,305,2,262,569,265,2322
3,"Newburgh/Poughkeepsie, NY",0,0,0,0,0,0,0,7
3,"Niagara Falls, NY",0,0,0,0,0,0,0,7
3,"Nome, AK",1,0,0,0,1,1,1,7
3,"Norfolk, VA",61,19,54,0,65,109,15,345
3,"North Bend/Coos Bay, OR",0,0,1,0,0,1,1,4
3,"North Platte, NE",0,0,1,0,1,1,1,12
3,"Oakland, CA",93,4,73,0,107,161,28,771
3,"Oklahoma City, OK",63,14,35,1,45,101,31,391
3,"Omaha, NE",87,15,70,1,60,135,30,433
3,"Ontario, CA",59,5,27,0,63,97,16,413
3,"Orlando, FL",574,108,711,5,574,1056,167,3191
3,"Pago Pago, TT",1,0,0,0,0,1,0,2
3,"Palm Springs, CA",41,8,28,0,47,80,16,326
3,"Panama City, FL",16,1,16,0,14,22,1,96
3,"Pasco/Kennewick/Richland, WA",15,5,16,0,7,29,1,80
3,"Pellston, MI",4,1,1,0,0,5,5,12
3,"Pensacola, FL",34,11,31,0,41,60,5,192
3,"Peoria, IL",5,6,11,0,11,21,5,67
3,"Petersburg, AK",1,0,2,0,2,3,1,14
3,"Philadelphia, PA",282,78,254,3,364,556,124,1572
3,"Phoenix, AZ",484,104,352,3,456,835,128,3539
3,"Pittsburgh, PA",123,32,117,2,143,230,49,748
3,"Plattsburgh, NY",0,0,0,0,0,0,0,5
3,"Pocatello, ID",0,3,1,0,0,3,0,14
3,"Ponce, PR",3,0,1,0,2,3,0,16
3,"Portland, ME",24,7,28,0,29,47,18,136
3,"Portland, OR",111,31,130,1,112,223,198,957
3,"Portsmouth, NH",0,0,0,0,0,0,0,4
3,"Prescott, AZ",0,0,2,0,2,2,0,14
3,"Providence, RI",51,14,38,0,59,81,21,217
3,"Provo, UT",1,3,5,0,3,6,1,36
3,"Punta Gorda, FL",19,6,22,0,11,33,3,110
3,"Raleigh/Durham, NC",181,42,169,1,212,337,69,1041
3,"Rapid City, SD",9,4,7,0,8,20,1,64
3,"Redding, CA",3,0,1,0,1,4,0,21
3,"Reno, NV",37,10,26,0,48,70,3,337
3,"Rhinelander, WI",3,1,0,0,0,4,0,14
3,"Richmond, VA",54,12,37,0,63,95,13,308
3,"Riverton/Lander, WY",2,1,1,0,0,3,0,9
3,"Roanoke, VA",12,0,8,0,15,21,2,64
3,"Rochester, MN",4,2,1,0,2,6,0,20
3,"Rochester, NY",62,16,53,0,60,97,13,223
3,"Rock Springs, WY",1,0,0,0,0,1,1,9
3,"Rockford, IL",0,0,0,0,0,0,0,13
3,"Roswell, NM",4,1,0,0,0,5,1,14
3,"Sacramento, CA",121,18,73,1,135,193,20,912
3,"Saginaw/Bay City/Midland, MI",15,5,11,0,7,27,2,40
3,"Saipan, TT",0,0,0,0,0,0,0,7
3,"Salina, KS",0,1,1,0,4,5,2,14
3,"Salt Lake City, UT",304,89,227,2,237,541,50,2138
3,"San Angelo, TX",2,2,0,0,3,5,1,21
3,"San Antonio, TX",136,19,114,1,131,226,36,733
3,"San Diego, CA",201,34,162,3,184,345,118,1564
3,"San Francisco, CA",327,67,456,5,262,738,168,2244
3,"San Jose, CA",115,9,56,2,125,191,28,844
3,"San Juan, PR",158,24,142,2,121,230,9,637
3,"San Luis Obispo, CA",11,1,5,0,8,18,0,74
3,"Sanford, FL",17,15,28,0,13,40,2,153
3,"Santa Ana, CA",107,23,78,0,105,187,17,823
3,"Santa Barbara, CA",11,2,14,1,24,35,1,123
3,"Santa Fe, NM",4,1,0,0,1,6,2,28
3,"Santa Maria, CA",0,0,0,0,1,1,0,2
3,"Santa Rosa, CA",4,3,6,0,5,11,3,54
3,"Sarasota/Bradenton, FL",66,14,88,1,62,127,16,356
3,"Sault Ste. Marie, MI",3,1,1,0,0,3,1,14
3,"Savannah, GA",62,9,49,3,57,98,20,303
3,"Scottsbluff, NE",0,1,1,0,1,2,2,12
3,"Scranton/Wilkes-Barre, PA",2,0,3,1,9,10,0,31
3,"Seattle, WA",302,134,327,8,278,672,343,2625
3,"Sheridan, WY",2,0,3,0,1,3,0,14
3,"Shreveport, LA",7,1,1,0,6,9,18,71
3,"Sioux City, IA",1,0,1,0,0,1,1,14
3,"Sioux Falls, SD",14,12,19,1,18,39,6,132
3,"Sitka, AK",3,1,5,0,3,8,1,21
3,"South Bend, IN",25,8,16,0,12,47,4,116
3,"Spokane, WA",51,12,37,1,30,76,19,292
3,"Springfield, IL",0,0,1,0,0,1,0,2
3,"Springfield, MO",21,8,27,0,9,38,2,134
3,"St. Cloud, MN",0,0,0,0,0,0,0,4
3,"St. George, UT",3,1,2,0,4,7,0,47
3,"St. Louis, MO",183,26,152,1,185,298,72,1115
3,"St. Petersburg, FL",10,8,20,0,9,30,0,114
3,"Stillwater, OK",0,1,0,0,0,1,3,14
3,"Stockton, CA",2,0,1,0,3,3,0,8
3,"Sun Valley/Hailey/Ketchum, ID",11,3,6,0,6,19,1,60
3,"Syracuse, NY",59,14,53,0,64,101,10,251
3,"Tallahassee, FL",12,5,11,0,8,22,1,115
3,"Tampa, FL",293,50,296,3,280,492,90,1519
3,"Texarkana, AR",1,1,0,0,0,2,4,14
3,"Toledo, OH",0,0,1,0,0,1,0,7
3,"Traverse City, MI",16,6,11,0,10,30,6,47
3,"Trenton, NJ",5,1,6,0,7,13,9,58
