week_number,origin_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
2,"Honolulu, HI",215,68,27,0,203,299,43,1160
2,"Houston, TX",547,71,613,2,595,976,224,3034
2,"Huntsville, AL",14,12,22,0,34,47,1,158
2,"Idaho Falls, ID",5,8,10,0,6,17,0,51
2,"Indianapolis, IN",101,21,157,0,102,222,26,796
2,"International Falls, MN",1,0,0,0,0,1,0,12
2,"Iron Mountain/Kingsfd, MI",1,4,4,0,0,5,0,14
2,"Islip, NY",11,0,22,0,16,29,7,107
2,"Ithaca/Cortland, NY",0,0,0,0,0,0,2,14
2,"Jackson, WY",23,9,35,0,27,55,4,124
2,"Jackson/Vicksburg, MS",5,11,17,1,18,27,1,112
2,"Jacksonville, FL",63,18,67,0,93,138,10,500
2,"Jacksonville/Camp Lejeune, NC",1,0,2,0,2,3,1,15
2,"Jamestown, ND",0,0,0,0,1,1,4,13
2,"Johnstown, PA",1,0,2,0,2,3,3,14
2,"Joplin, MO",6,0,4,0,0,7,1,12
2,"Juneau, AK",8,7,22,0,18,32,1,77
2,"Kahului, HI",92,40,37,0,94,134,18,505
2,"Kalamazoo, MI",3,3,2,0,0,6,3,19
2,"Kalispell, MT",9,10,11,0,8,25,10,53
2,"Kansas City, MO",191,51,310,1,180,385,81,828
2,"Ketchikan, AK",2,2,4,0,9,11,2,42
2,"Key West, FL",39,6,26,1,45,54,5,191
2,"Killeen, TX",3,7,4,0,4,10,1,28
2,"Knoxville, TN",30,4,37,0,37,65,10,257
2,"Kodiak, AK",1,1,2,0,5,6,0,14
2,"Kona, HI",45,21,25,0,65,78,9,312
2,"Kotzebue, AK",0,0,0,0,0,0,3,7
2,"La Crosse, WI",0,0,0,0,0,0,1,2
2,"Lafayette, LA",3,6,7,1,7,12,4,47
2,"Lake Charles, LA",4,1,3,0,0,7,2,21
2,"Lansing, MI",4,2,5,0,1,7,4,25
2,"Laramie, WY",0,0,2,0,3,3,0,12
2,"Laredo, TX",2,1,8,0,7,12,0,29
2,"Las Vegas, NV",440,12,359,2,537,812,145,3413
2,"Latrobe, PA",0,1,1,0,1,1,1,7
2,"Lawton/Fort Sill, OK",3,4,3,0,2,9,0,21
2,"Lewiston, ID",6,0,4,1,3,11,0,21
2,"Lexington, KY",14,2,25,0,25,39,7,143
2,"Lihue, HI",39,35,34,0,66,88,5,296
2,"Lincoln, NE",1,1,6,0,4,6,2,10
2,"Little Rock, AR",19,15,47,0,41,70,7,199
2,"Long Beach, CA",30,3,33,0,48,73,5,334
2,"Longview, TX",1,3,4,0,1,5,0,13
2,"Los Angeles, CA",362,25,303,6,298,618,180,3363
2,"Louisville, KY",56,6,79,0,47,111,11,389
2,"Lubbock, TX",10,7,13,0,23,32,4,105
2,"Madison, WI",28,20,58,1,18,79,25,190
2,"Manchester, NH",7,0,14,0,10,21,3,80
2,"Manhattan/Ft. Riley, KS",1,4,4,0,5,8,1,21
2,"Marquette, MI",0,0,1,0,1,1,1,7
2,"Mason City, IA",0,0,0,0,1,1,4,12
2,"Medford, OR",7,2,1,0,5,12,1,80
2,"Melbourne, FL",2,0,3,0,9,9,0,47
2,"Memphis, TN",42,7,67,0,52,97,14,376
2,"Meridian, MS",1,0,0,0,0,1,2,12
2,"Miami, FL",566,75,608,4,546,940,117,2291
2,"Midland/Odessa, TX",11,8,24,0,28,43,6,150
2,"Milwaukee, WI",76,41,151,0,76,201,82,485
2,"Minneapolis, MN",384,82,460,0,168,668,72,2045
2,"Minot, ND",5,8,10,0,3,17,8,41
2,"Mission/McAllen/Edinburg, TX",5,1,13,3,13,21,1,65
2,"Missoula, MT",9,7,12,2,7,20,3,54
2,"Moab, UT",0,0,0,0,1,1,0,7
2,"Mobile, AL",6,4,6,0,7,13,2,44
2,"Moline, IL",7,7,18,0,11,24,24,77
2,"Monroe, LA",5,3,13,0,7,16,1,35
2,"Monterey, CA",1,0,2,0,6,7,1,71
2,"Montgomery, AL",8,6,6,0,7,17,1,46
2,"Montrose/Delta, CO",6,1,13,0,19,22,1,83
2,"Mosinee, WI",2,0,1,0,2,4,1,14
2,"Myrtle Beach, SC",5,1,13,0,15,23,4,173
2,"Nashville, TN",218,44,255,1,294,456,103,1666
2,"New Orleans, LA",143,24,155,0,204,277,44,906
2,"New York, NY",773,47,882,3,613,1361,269,5188
2,"Newark, NJ",307,17,277,3,211,446,220,2312
2,"Newburgh/Poughkeepsie, NY",1,0,1,0,1,1,0,5
2,"Niagara Falls, NY",1,2,2,0,0,3,1,9
2,"Nome, AK",0,0,1,0,1,1,2,7
2,"Norfolk, VA",26,5,48,0,43,72,13,334
2,"North Bend/Coos Bay, OR",0,0,0,0,1,1,0,4
2,"North Platte, NE",1,0,2,0,3,4,0,12
2,"Oakland, CA",91,4,41,0,117,149,15,776
2,"Oklahoma City, OK",45,12,71,0,55,112,17,383
2,"Omaha, NE",76,64,144,0,63,185,66,427
2,"Ontario, CA",43,6,26,0,56,79,15,412
2,"Orlando, FL",645,95,740,9,621,1087,159,3226
2,"Pago Pago, TT",0,0,0,0,0,0,0,2
2,"Palm Springs, CA",25,4,19,0,39,60,22,323
2,"Panama City, FL",8,4,18,0,18,27,1,93
2,"Pasco/Kennewick/Richland, WA",8,6,8,0,2,16,1,82
2,"Pellston, MI",1,2,1,0,0,3,5,12
2,"Pensacola, FL",21,10,28,0,37,56,5,190
2,"Peoria, IL",4,10,17,0,9,21,13,64
2,"Petersburg, AK",1,2,4,0,3,5,0,14
2,"Philadelphia, PA",227,27,309,2,205,460,42,1568
2,"Phoenix, AZ",463,13,386,5,507,809,129,3507
2,"Pittsburgh, PA",58,11,158,0,84,192,20,740
2,"Plattsburgh, NY",0,0,2,0,2,4,0,9
2,"Pocatello, ID",2,1,1,0,0,2,0,14
2,"Ponce, PR",2,0,1,0,2,4,0,25
2,"Portland, ME",16,4,23,0,20,36,9,139
2,"Portland, OR",132,75,126,3,142,298,99,936
2,"Portsmouth, NH",0,0,0,0,0,0,0,4
2,"Prescott, AZ",1,1,2,0,2,5,0,14
2,"Providence, RI",26,2,36,0,37,58,13,213
2,"Provo, UT",5,0,2,0,2,6,0,34
2,"Punta Gorda, FL",16,3,7,0,15,25,6,112
2,"Raleigh/Durham, NC",136,16,183,1,146,275,30,1013
2,"Rapid City, SD",8,11,9,0,7,22,5,62
2,"Redding, CA",0,0,0,0,0,0,0,21
2,"Reno, NV",24,17,23,0,41,70,11,336
2,"Rhinelander, WI",3,2,1,0,0,5,0,14
2,"Richmond, VA",38,7,68,0,41,94,6,297
2,"Riverton/Lander, WY",1,0,2,0,1,3,2,9
2,"Roanoke, VA",8,1,5,0,11,15,3,61
2,"Rochester, MN",2,0,1,0,0,2,1,20
2,"Rochester, NY",26,6,33,0,33,51,23,215
2,"Rock Springs, WY",1,0,2,0,0,2,0,9
2,"Rockford, IL",0,1,2,0,3,5,0,15
2,"Roswell, NM",3,0,4,0,0,5,0,14
2,"Sacramento, CA",75,4,49,1,117,161,13,910
2,"Saginaw/Bay City/Midland, MI",6,5,12,0,4,16,9,38
2,"Saipan, TT",0,0,0,0,0,0,0,7
2,"Salina, KS",0,0,2,0,3,4,3,14
2,"Salt Lake City, UT",405,84,378,0,231,644,35,2082
2,"San Angelo, TX",1,4,3,0,4,6,0,21
2,"San Antonio, TX",72,12,94,0,106,172,37,723
2,"San Diego, CA",125,13,123,0,172,268,113,1554
2,"San Francisco, CA",252,10,124,0,211,383,197,2253
2,"San Jose, CA",78,2,46,0,87,142,25,849
2,"San Juan, PR",142,4,106,2,157,213,6,722
2,"San Luis Obispo, CA",6,0,3,0,7,12,0,76
2,"Sanford, FL",18,4,14,0,14,33,5,156
2,"Santa Ana, CA",84,6,75,1,115,166,12,813
2,"Santa Barbara, CA",7,1,9,1,9,23,2,121
2,"Santa Fe, NM",3,4,8,0,2,11,0,28
2,"Santa Maria, CA",0,0,0,0,0,0,0,2
2,"Santa Rosa, CA",3,1,3,0,4,7,0,54
2,"Sarasota/Bradenton, FL",39,5,38,0,65,78,12,344
2,"Sault Ste. Marie, MI",5,0,3,0,0,5,1,14
2,"Savannah, GA",27,5,31,0,40,62,5,294
2,"Scottsbluff, NE",0,0,3,0,2,3,0,12
2,"Scranton/Wilkes-Barre, PA",1,0,1,0,3,4,3,29
2,"Seattle, WA",397,69,305,2,352,717,301,2578
2,"Sheridan, WY",0,1,1,0,0,1,4,14
2,"Shreveport, LA",4,5,13,0,13,20,4,69
2,"Sioux City, IA",0,1,1,0,0,1,6,14
2,"Sioux Falls, SD",16,24,51,0,17,61,14,127
2,"Sitka, AK",2,0,5,0,5,7,1,21
2,"South Bend, IN",25,19,36,0,13,55,13,114
2,"Spokane, WA",27,7,32,0,26,58,9,281
2,"Springfield, IL",0,2,2,0,1,3,0,3
2,"Springfield, MO",21,25,56,0,28,63,6,131
2,"St. Cloud, MN",0,0,0,0,0,0,0,4
2,"St. George, UT",5,1,3,0,1,7,0,47
2,"St. Louis, MO",225,17,284,0,252,392,59,1096
2,"St. Petersburg, FL",5,4,6,0,12,20,2,121
2,"State College, PA",1,0,0,0,0,1,0,5
2,"Stillwater, OK",2,1,5,0,0,5,0,14
2,"Stockton, CA",0,0,2,1,2,2,0,7
2,"Sun Valley/Hailey/Ketchum, ID",3,12,14,0,4,21,2,60
2,"Syracuse, NY",20,2,27,0,23,48,9,245
2,"Tallahassee, FL",12,2,15,1,23,30,5,109
2,"Tampa, FL",194,17,199,1,264,378,81,1534
2,"Texarkana, AR",5,2,2,0,1,8,0,14
2,"Toledo, OH",2,1,2,0,2,3,0,9
2,"Traverse City, MI",4,3,11,0,4,12,12,45
2,"Trenton, NJ",3,0,10,0,5,14,0,56
2,"Tucson, AZ",34,9,38,0,46,89,9,351
2,"Tulsa, OK",36,14,59,0,44,93,11,268
2,"Twin Falls, ID",0,2,2,0,0,2,2,14
2,"Tyler, TX",1,4,5,0,1,8,0,21
2,"Valdosta, GA",1,0,1,0,2,2,0,14
2,"Valparaiso, FL",11,4,15,0,17,29,1,120
2,"Vernal, UT",0,0,1,0,0,1,0,12
2,"Victoria, TX",0,0,1,0,0,1,0,12
2,"Waco, TX",3,2,3,0,2,7,2,21
2,"Walla Walla, WA",5,0,2,0,1,6,1,14
2,"Washington, DC",404,40,492,3,432,824,222,3578
2,"West Palm Beach/Palm Beach, FL",88,8,83,0,117,167,36,645
2,"White Plains, NY",45,11,69,1,45,93,13,246
2,"Wichita Falls, TX",3,3,3,0,0,7,0,14
2,"Wichita, KS",19,14,37,0,25,59,10,175
2,"Williston, ND",4,1,4,0,1,6,8,33
2,"Wilmington, NC",4,5,15,0,20,28,2,113
2,"Worcester, MA",6,0,7,0,4,7,1,25
2,"Wrangell, AK",1,0,4,0,5,6,0,14
2,"Yakutat, AK",0,0,4,0,5,5,0,14
2,"Yuma, AZ",1,0,1,0,0,1,0,25
3,"Aberdeen, SD",2,1,0,0,0,2,0,14
3,"Abilene, TX",0,3,3,0,4,7,1,34
3,"Adak Island, AK",0,0,0,0,0,0,1,2
3,"Aguadilla, PR",5,0,5,0,7,9,1,47
3,"Akron, OH",8,2,11,0,10,18,3,61
3,"Albany, GA",2,0,0,0,0,2,0,14
3,"Albany, NY",20,4,37,0,31,55,8,199
3,"Albuquerque, NM",27,4,21,0,47,64,14,396
3,"Alexandria, LA",4,1,4,0,2,8,4,35
3,"Allentown/Bethlehem/Easton, PA",9,3,16,0,8,22,1,77
3,"Alpena, MI",3,1,1,0,0,4,4,12
3,"Amarillo, TX",4,0,7,0,8,14,6,86
3,"Anchorage, AK",20,2,12,0,32,51,27,255
3,"Appleton, WI",27,4,12,0,4,34,7,103
3,"Arcata/Eureka, CA",1,2,5,0,2,9,2,33
3,"Asheville, NC",22,8,26,0,30,51,6,185
3,"Ashland, WV",1,0,3,0,1,3,0,4
3,"Aspen, CO",15,10,18,6,18,53,54,212
3,"Atlanta, GA",1078,111,729,1,626,1565,129,6136
3,"Atlantic City, NJ",1,2,13,0,5,13,1,56
3,"Augusta, GA",13,4,7,0,5,22,3,61
3,"Austin, TX",199,55,166,0,249,378,112,1475
3,"Bakersfield, CA",2,0,1,0,2,3,0,39
3,"Baltimore, MD",462,99,592,4,456,785,118,1667
3,"Bangor, ME",6,0,10,0,9,16,13,55
3,"Barrow, AK",0,0,0,0,0,0,2,7
3,"Baton Rouge, LA",10,5,9,0,13,22,10,94
3,"Beaumont/Port Arthur, TX",1,2,1,0,1,3,2,14
3,"Belleville, IL",1,0,2,0,2,2,0,11
3,"Bellingham, WA",8,8,13,0,4,20,2,43
3,"Bemidji, MN",7,0,3,0,0,7,0,14
3,"Bend/Redmond, OR",13,26,32,1,14,46,30,112
3,"Bethel, AK",0,0,2,3,2,3,0,14
3,"Billings, MT",10,4,12,0,6,20,3,61
3,"Binghamton, NY",0,0,2,0,0,2,0,7
3,"Birmingham, AL",29,16,39,0,48,83,25,302
3,"Bishop, CA",0,0,1,0,3,4,1,12
3,"Bismarck/Mandan, ND",12,1,10,0,4,18,2,62
3,"Bloomington/Normal, IL",3,1,5,0,5,10,0,32
3,"Boise, ID",44,32,62,0,40,106,11,359
3,"Boston, MA",440,125,520,5,353,781,134,2340
3,"Bozeman, MT",22,10,17,0,32,52,2,182
3,"Brainerd, MN",5,1,1,0,0,6,0,12
3,"Bristol/Johnson City/Kingsport, TN",8,2,6,0,2,13,4,42
3,"Brownsville, TX",3,0,3,0,4,5,1,25
3,"Brunswick, GA",6,2,2,0,0,8,0,14
3,"Buffalo, NY",68,46,139,0,89,169,106,372
3,"Burbank, CA",19,1,33,0,36,65,16,500
3,"Burlington, VT",19,5,23,0,21,37,11,123
3,"Butte, MT",1,1,0,0,0,2,0,13
3,"Casper, WY",1,0,1,0,0,1,0,7
3,"Cedar City, UT",0,1,0,0,0,1,0,12
3,"Cedar Rapids/Iowa City, IA",16,19,23,0,23,48,10,128
3,"Champaign/Urbana, IL",4,2,3,0,5,8,0,28
3,"Charleston, SC",53,2,54,1,78,119,21,396
3,"Charleston/Dunbar, WV",17,12,22,0,10,34,7,62
3,"Charlotte Amalie, VI",8,0,15,0,21,26,0,122
3,"Charlotte, NC",722,102,554,36,746,1200,120,3752
3,"Charlottesville, VA",8,5,19,0,6,22,11,57
3,"Chattanooga, TN",11,9,20,1,21,35,9,114
3,"Cheyenne, WY",0,0,0,0,0,0,2,13
3,"Chicago, IL",1067,388,875,3,1040,2009,568,5844
3,"Christiansted, VI",2,0,4,0,5,8,0,33
3,"Cincinnati, OH",100,46,144,0,106,237,46,712
3,"Clarksburg/Fairmont, WV",0,0,0,0,0,0,0,3
3,"Cleveland, OH",115,39,160,1,136,257,65,704
3,"College Station/Bryan, TX",2,1,3,0,1,4,1,21
3,"Colorado Springs, CO",21,1,16,0,30,48,4,213
3,"Columbia, MO",3,1,3,0,3,7,0,28
3,"Columbia, SC",9,0,8,0,16,18,8,115
3,"Columbus, GA",5,0,2,0,1,6,0,20
3,"Columbus, MS",1,0,0,0,2,3,6,14
3,"Columbus, OH",86,15,132,1,83,197,47,734
3,"Concord, NC",0,0,0,0,0,0,0,14
3,"Cordova, AK",0,0,3,0,3,3,0,14
3,"Corpus Christi, TX",2,3,6,0,6,8,5,71
3,"Dallas, TX",223,6,85,1,231,309,101,1334
3,"Dallas/Fort Worth, TX",836,501,665,0,878,1593,286,5324
3,"Dayton, OH",21,3,25,0,20,45,8,137
3,"Daytona Beach, FL",4,0,1,0,8,10,0,46
3,"Deadhorse, AK",0,0,0,0,1,0,0,11
3,"Decatur, IL",3,0,5,0,5,9,1,19
3,"Denver, CO",999,107,656,7,939,1540,382,5165
3,"Des Moines, IA",74,23,73,4,53,129,15,287
3,"Detroit, MI",553,260,569,4,299,1037,80,2193
3,"Devils Lake, ND",1,0,0,0,0,1,2,13
3,"Dickinson, ND",1,0,1,0,1,1,2,12
3,"Dodge City, KS",0,0,1,0,1,1,2,12
3,"Dothan, AL",1,2,3,0,0,4,0,14
3,"Duluth, MN",10,4,3,0,1,15,1,34
3,"Durango, CO",6,0,3,0,8,11,1,60
3,"Eagle, CO",30,2,28,0,34,55,4,139
3,"El Paso, TX",25,1,14,0,26,39,9,285
3,"Elko, NV",0,0,0,0,0,0,1,7
3,"Elmira/Corning, NY",9,2,5,0,1,11,0,18
3,"Escanaba, MI",2,0,1,0,0,2,2,12
3,"Eugene, OR",18,6,13,0,10,31,54,129
3,"Evansville, IN",5,0,7,0,2,9,0,36
3,"Everett, WA",1,1,7,0,1,7,9,25
3,"Fairbanks, AK",1,1,2,0,8,10,2,42
3,"Fargo, ND",10,4,7,0,14,21,5,120
3,"Fayetteville, AR",14,23,33,2,31,57,15,218
3,"Fayetteville, NC",3,2,1,0,2,6,0,28
3,"Flagstaff, AZ",4,0,2,0,1,5,0,25
3,"Flint, MI",6,2,15,0,5,20,1,36
3,"Fort Dodge, IA",0,0,1,0,2,1,0,12
3,"Fort Lauderdale, FL",389,12,286,16,331,567,79,1880
3,"Fort Myers, FL",94,17,113,0,184,232,56,870
3,"Fort Smith, AR",1,2,4,0,2,5,1,21
3,"Fort Wayne, IN",12,5,16,0,9,26,3,71
3,"Fresno, CA",17,5,9,0,22,42,2,196
3,"Gainesville, FL",3,0,1,0,4,6,0,47
3,"Garden City, KS",2,0,0,0,0,2,1,14
3,"Gillette, WY",2,1,3,0,2,5,1,14
3,"Grand Forks, ND",8,1,2,0,3,11,0,27
3,"Grand Island, NE",4,0,3,0,1,5,2,18
3,"Grand Junction, CO",8,1,0,0,5,11,2,65
3,"Grand Rapids, MI",59,39,133,0,70,161,16,361
3,"Great Falls, MT",4,5,6,0,4,14,0,52
3,"Green Bay, WI",23,4,9,0,5,31,1,78
3,"Greensboro/High Point, NC",19,3,22,0,23,44,13,218
3,"Greer, SC",37,3,23,0,39,68,15,284
3,"Guam, TT",0,0,0,0,0,0,0,14
3,"Gulfport/Biloxi, MS",3,4,6,0,8,13,1,53
3,"Gunnison, CO",1,2,6,1,6,10,2,21
3,"Hagerstown, MD",2,1,1,0,3,3,0,4
3,"Hancock/Houghton, MI",3,1,2,0,2,6,3,14
3,"Harlingen/San Benito, TX",4,1,7,0,12,15,3,74
3,"Harrisburg, PA",7,4,20,0,9,26,3,82
3,"Hartford, CT",55,12,93,0,76,124,22,364
3,"Hattiesburg/Laurel, MS",0,0,0,0,0,0,1,12
3,"Hayden, CO",9,3,17,0,19,28,0,96
3,"Hays, KS",0,1,1,0,3,4,2,14
3,"Helena, MT",7,1,9,0,4,11,1,35
3,"Hibbing, MN",2,0,0,0,0,2,0,12
3,"Hilo, HI",18,9,6,0,19,22,1,133
3,"Hilton Head, SC",0,0,1,0,3,3,0,14
3,"Honolulu, HI",114,19,15,1,156,198,35,1150
3,"Houston, TX",441,117,384,1,395,735,301,3033
3,"Huntsville, AL",17,15,28,0,27,46,45,162
3,"Idaho Falls, ID",2,2,3,0,1,5,2,47
3,"Indianapolis, IN",143,17,165,0,124,267,38,815
3,"International Falls, MN",1,0,0,0,0,0,1,12
3,"Iron Mountain/Kingsfd, MI",9,0,4,0,0,9,0,14
3,"Islip, NY",16,1,28,1,25,41,2,105
3,"Ithaca/Cortland, NY",0,1,0,0,3,3,1,14
3,"Jackson, WY",13,0,9,0,21,31,2,124
3,"Jackson/Vicksburg, MS",3,7,7,0,10,16,11,122
3,"Jacksonville, FL",68,7,52,0,89,134,27,517
3,"Jacksonville/Camp Lejeune, NC",0,0,0,0,1,0,0,15
3,"Jamestown, ND",0,0,1,0,0,1,2,13
3,"Johnstown, PA",3,0,3,0,5,8,2,14
3,"Joplin, MO",2,0,1,0,1,4,2,12
3,"Juneau, AK",10,3,17,0,7,23,6,77
3,"Kahului, HI",48,17,20,1,67,83,27,495
3,"Kalamazoo, MI",7,3,2,0,0,10,0,20
3,"Kalispell, MT",8,7,12,0,4,20,5,54
3,"Kansas City, MO",150,35,144,1,132,242,80,845
3,"Ketchikan, AK",1,0,5,0,6,8,4,42
3,"Key West, FL",37,7,21,0,53,63,13,195
3,"Killeen, TX",5,0,2,0,1,6,4,28
3,"Knoxville, TN",30,24,67,0,44,92,52,255
3,"Kodiak, AK",1,0,0,0,1,2,1,14
3,"Kona, HI",34,13,16,0,51,57,33,310
3,"Kotzebue, AK",0,0,0,0,0,0,1,7
3,"La Crosse, WI",1,0,0,0,0,1,0,2
3,"Lafayette, LA",7,5,4,0,9,13,9,52
3,"Lake Charles, LA",1,2,2,0,1,4,2,21
3,"Lansing, MI",7,2,8,0,4,14,2,26
3,"Laramie, WY",0,0,1,1,0,1,3,12
3,"Laredo, TX",2,1,1,0,6,6,2,29
3,"Las Vegas, NV",424,7,242,0,434,662,123,3297
3,"Latrobe, PA",1,0,3,0,2,4,0,7
3,"Lawton/Fort Sill, OK",5,0,1,0,0,6,3,21
3,"Lewiston, ID",7,0,4,0,3,10,1,21
3,"Lexington, KY",28,18,42,0,17,64,3,145
3,"Lihue, HI",20,12,19,0,50,56,1,294
3,"Lincoln, NE",1,1,1,0,1,3,1,7
3,"Little Rock, AR",23,17,42,0,30,62,10,198
3,"Long Beach, CA",30,2,18,0,47,62,11,336
3,"Longview, TX",2,1,1,0,0,3,3,14
3,"Los Angeles, CA",409,20,320,9,314,682,160,3418
3,"Louisville, KY",79,16,92,0,46,151,23,395
3,"Lubbock, TX",6,2,5,0,7,16,4,105
3,"Madison, WI",45,9,23,0,22,65,11,197
3,"Manchester, NH",9,2,17,0,15,23,3,77
3,"Manhattan/Ft. Riley, KS",1,1,2,0,2,3,0,21
3,"Marquette, MI",0,0,0,0,1,1,0,7
3,"Mason City, IA",0,1,2,0,2,3,1,12
3,"Medford, OR",15,3,6,0,3,20,1,80
3,"Melbourne, FL",7,3,1,0,8,14,0,54
3,"Memphis, TN",48,45,90,0,54,145,47,382
3,"Meridian, MS",0,0,0,0,0,0,3,12
3,"Miami, FL",504,10,406,8,459,748,89,2299
3,"Midland/Odessa, TX",6,3,4,0,16,22,7,149
3,"Milwaukee, WI",86,26,76,0,80,151,33,489
3,"Minneapolis, MN",351,56,162,0,163,518,62,2175
3,"Minot, ND",7,2,5,0,1,11,4,42
3,"Mission/McAllen/Edinburg, TX",2,3,4,0,9,11,7,68
3,"Missoula, MT",7,1,7,0,3,10,2,52
3,"Moab, UT",0,0,0,0,0,0,1,7
3,"Mobile, AL",6,3,5,0,5,13,0,45
3,"Moline, IL",5,13,15,0,11,28,4,79
3,"Monroe, LA",4,1,5,0,5,9,6,35
3,"Monterey, CA",7,0,7,0,11,16,0,70
3,"Montgomery, AL",8,2,5,0,8,10,4,47
3,"Montrose/Delta, CO",9,4,13,1,18,27,1,84
3,"Mosinee, WI",0,0,0,0,2,2,0,14
3,"Myrtle Beach, SC",9,3,13,0,33,41,5,181
3,"Nashville, TN",243,161,349,0,299,550,383,1687
3,"New Orleans, LA",108,9,112,0,139,217,44,919
3,"New York, NY",905,193,1221,6,942,1770,481,5211
3,"Newark, NJ",450,65,461,1,396,702,256,2322
3,"Newburgh/Poughkeepsie, NY",0,0,1,0,0,0,0,7
3,"Niagara Falls, NY",2,0,4,0,1,4,0,7
3,"Nome, AK",0,0,0,0,0,0,1,7
3,"Norfolk, VA",40,2,36,0,55,84,18,345
3,"North Bend/Coos Bay, OR",1,0,0,0,0,1,1,4
3,"North Platte, NE",1,0,1,0,1,2,1,12
3,"Oakland, CA",92,4,73,0,100,155,27,771
3,"Oklahoma City, OK",48,2,40,0,37,78,23,390
3,"Omaha, NE",89,17,69,0,57,127,35,432
3,"Ontario, CA",26,2,17,0,38,60,17,415
3,"Orlando, FL",596,29,581,15,610,986,151,3190
3,"Pago Pago, TT",0,0,0,0,1,1,0,2
3,"Palm Springs, CA",22,3,30,0,32,58,16,326
3,"Panama City, FL",6,0,4,0,11,13,2,95
3,"Pasco/Kennewick/Richland, WA",12,14,25,0,6,34,1,80
3,"Pellston, MI",1,1,1,0,0,2,6,12
3,"Pensacola, FL",17,5,15,0,32,39,10,192
3,"Peoria, IL",11,9,9,0,10,27,6,67
3,"Petersburg, AK",0,0,1,0,2,2,2,14
3,"Philadelphia, PA",309,140,595,2,337,723,126,1569
3,"Phoenix, AZ",416,17,248,3,465,710,120,3541
3,"Pittsburgh, PA",82,18,145,0,112,215,44,747
3,"Plattsburgh, NY",0,0,0,0,0,0,0,5
3,"Pocatello, ID",1,2,1,0,0,3,0,14
3,"Ponce, PR",1,0,3,0,3,2,0,16
3,"Portland, ME",17,6,22,0,28,38,13,136
3,"Portland, OR",104,69,127,0,87,231,205,957
3,"Portsmouth, NH",0,1,1,0,0,1,0,4
3,"Prescott, AZ",3,1,1,0,1,4,0,14
3,"Providence, RI",30,8,55,0,52,74,17,217
3,"Provo, UT",3,1,3,0,1,5,0,36
3,"Punta Gorda, FL",12,4,14,0,17,27,0,110
3,"Raleigh/Durham, NC",158,6,161,1,178,299,72,1041
3,"Rapid City, SD",12,3,5,0,4,17,1,64
3,"Redding, CA",2,0,2,0,1,3,0,21
3,"Reno, NV",28,5,20,0,27,51,6,337
3,"Rhinelander, WI",2,0,0,0,0,2,0,14
3,"Richmond, VA",39,6,76,2,50,106,8,307
3,"Riverton/Lander, WY",1,0,0,0,1,2,0,9
3,"Roanoke, VA",12,1,14,0,14,24,4,64
3,"Rochester, MN",2,1,0,0,0,3,0,20
3,"Rochester, NY",54,10,63,1,56,93,12,223
3,"Rock Springs, WY",0,0,1,0,1,2,1,9
3,"Rockford, IL",1,0,0,0,0,1,0,13
3,"Roswell, NM",3,1,1,0,0,4,2,14
3,"Sacramento, CA",78,11,47,0,84,144,20,912
3,"Saginaw/Bay City/Midland, MI",15,5,13,0,6,27,3,40
3,"Saipan, TT",0,0,0,0,0,0,0,7
3,"Salina, KS",0,1,2,0,3,4,2,14
3,"Salt Lake City, UT",348,69,224,1,206,549,48,2139
3,"San Angelo, TX",2,2,0,1,0,5,2,21
3,"San Antonio, TX",68,9,72,0,90,148,41,732
3,"San Diego, CA",137,12,133,3,199,302,119,1565
3,"San Francisco, CA",317,22,238,0,271,548,170,2241
3,"San Jose, CA",77,2,51,1,79,144,28,844
3,"San Juan, PR",118,4,95,0,153,198,7,638
3,"San Luis Obispo, CA",10,0,7,0,9,20,1,74
3,"Sanford, FL",23,1,18,0,17,36,2,153
3,"Santa Ana, CA",67,7,60,0,105,150,15,823
3,"Santa Barbara, CA",10,3,11,0,17,25,1,123
3,"Santa Fe, NM",4,0,1,0,0,4,2,28
3,"Santa Maria, CA",1,0,0,0,1,1,0,2
3,"Santa Rosa, CA",0,5,0,0,4,8,3,54
3,"Sarasota/Bradenton, FL",44,3,35,1,89,110,17,356
3,"Sault Ste. Marie, MI",3,0,1,0,0,3,3,14
3,"Savannah, GA",42,4,32,0,48,77,19,303
3,"Scottsbluff, NE",0,1,0,0,1,1,2,12
3,"Scranton/Wilkes-Barre, PA",7,2,7,0,5,14,0,31
3,"Seattle, WA",340,74,302,11,291,676,333,2625
3,"Sheridan, WY",3,0,0,0,1,4,1,14
3,"Shreveport, LA",2,4,6,0,5,12,20,71
3,"Sioux City, IA",2,0,1,0,2,4,1,14
3,"Sioux Falls, SD",15,17,24,1,14,41,7,132
3,"Sitka, AK",0,0,3,0,2,3,1,21
3,"South Bend, IN",34,19,31,0,14,59,6,116
3,"Spokane, WA",52,26,80,1,31,118,22,291
3,"Springfield, IL",1,0,0,0,0,1,0,2
3,"Springfield, MO",15,13,23,0,13,34,2,134
3,"St. Cloud, MN",0,0,0,0,0,0,0,4
3,"St. George, UT",4,2,4,0,2,7,0,47
3,"St. Louis, MO",206,22,155,0,221,333,64,1115
3,"St. Petersburg, FL",9,3,8,0,15,22,0,114
3,"Stillwater, OK",0,1,1,0,0,1,3,14
